,district,CRIME_YEAR,CRIME_QUARTER,CRIME_MONTH,avg_quantity_crime_in_dist,cameras_in_district,warmth_education_collegeor_above,warmth_family_size,warmth_home_value,warmth_income_household_med,warmth_race_black,warmth_race_white,mean_white,mean_black,mean_hispanic,mean_amer_indian,mean_asian,pct_age_18_24,pct_age_25_44,pct_age_45_64,pct_age_18,pct_age_65_plus,mean_M,mean_F,mean_U,pct_petit_larceny,pct_harrassment_2,pct_assault_3_related_offenses,pct_grand_larceny,pct_vehicle_and_traffic_laws,pct_felony_assault,pct_miscellaneous_penal_law,pct_dangerous_drugs,pct_other_offenses_related_to_theft,pct_grand_larceny_of_motor_vehicle,pct_robbery,pct_burglary,pct_sex_crimes,avg_quantity_crime_in_dist_lag1,avg_quantity_crime_in_dist_lag2,avg_quantity_crime_in_dist_lag0,pct_change_between_crime_months,mean_M_lag1,mean_F_lag1,mean_U_lag1,mean_M_diff,mean_F_diff,mean_U_diff,mean_white_lag2,mean_black_lag2,pct_age_18_24_lag1,pct_age_18_24_lag2,pct_age_45_64_lag1,pct_age_45_64_lag2,pct_age_18_lag1,pct_age_18_lag2,warmth_education_collegeor_above_lag1,warmth_family_size_lag1,warmth_race_white_lag1,warmth_income_household_med_lag1,warmth_home_value_lag1,avg_quantity_crime_in_dist_increased,mean_M_increased,mean_F_increased,pct_petit_larceny_lag1,pct_petit_larceny_lag2,pct_grand_larceny_lag1,pct_grand_larceny_lag2,pct_burglary_lag2,pct_sex_crimes_lag1,pct_sex_crimes_lag2,pct_robbery_lag1,pct_robbery_lag2,pct_assault_3_related_offenses_lag1,pct_assault_3_related_offenses_lag2,pct_felony_assault_lag1,pct_felony_assault_lag2,pct_vehicle_and_traffic_laws_lag1,pct_vehicle_and_traffic_laws_lag2,white_crime_ratio,black_crime_ratio,male_female_ratio,youth_crime_ratio,crime_growth,crime_decline
pct_miscellaneous_penal_law,0.0,0.0,0.26594798051905866,0.2766902037410785,0.49538755858677147,0.08264639683556449,0.0,0.0,0.03396707393952532,0.0,0.07370249242750071,0.08008812917250614,0.31836883997716797,0.3378093897670743,0.4324366511675448,0.399030419198775,0.39640147460632524,0.5649631743143516,0.28745539746059273,0.5263514685869389,0.6051365822940509,0.26581539256043135,0.27532515129142937,0.5083083766124958,0.26853496367838037,0.2567741715193314,0.5714490539848434,0.5409066767368915,0.272021640135844,0.4439848548311242,0.4915697983475708,1.0,0.7180104600378642,0.2675181614066573,0.3465262689256915,0.7224407253620444,0.5192909986372214,0.45701137277664833,0.48451592080690975,0.37985657313991833,0.49560168554801637,0.15932597605954277,0.21255416879883807,0.46341765549634417,0.27188127751063923,0.1061097069378843,0.0,0.0,0.19100438863196229,0.4954384201382856,0.4998890558811252,0.398220799884889,0.4679584926733613,0.48747023726588257,0.0,0.14825488271141865,0.0,0.0,0.07760682113306426,0.0,0.0677105657973424,0.20294814509050466,0.0779334070137642,0.11444691781585889,0.2842342541948434,0.2378124933967564,0.3351852752995678,0.3009705668023969,0.0413140996135415,0.5252061408744115,0.19986185611537327,0.0,0.09961855723662685,0.8696102131523092,0.33781977443892697,0.783618380480675,0.07025748259155076,0.0,0.0,0.08644191776473399,0.15343122583731725,0.22369696824724333,0.0,0.5859230281893208,0.585783854136261
pct_dangerous_drugs,0.0,0.0,0.10028205469705967,0.0,0.28709024153118945,0.1337486204237146,0.1477127456458894,0.10404685328869773,0.14059472028495648,0.0953680490038213,0.0,0.16342492055044597,0.22376252238800126,0.3071726656977922,0.2522596809573058,0.0,0.32689492652586144,0.5074047050010849,0.25228630126248625,0.29580810333203494,0.0,0.12979112526713563,0.1264331579619738,0.24030222890222147,0.1853814699698443,0.20079207055658577,0.4183739755141768,0.6598124690389178,0.11901049884976657,0.1989885178102225,0.5007689028177064,0.7180104600378642,1.0,0.0,0.25878292719314594,0.6376977029444766,0.23828197242471202,0.30750538841954245,0.34498475942265383,0.3403018135313928,0.2871131627125179,0.0,0.03152242231834134,0.28491628226159127,0.23454962830086884,0.09732258720786732,0.0,0.0,0.0,0.1399876236983695,0.6210553108801484,0.2140179855640868,0.0,0.1597600847258476,0.0,0.0,0.15144539532664958,0.12199038906034562,0.17732034440502684,0.09781920795631495,0.1612496673473008,0.06658615167777143,0.13577500523955302,0.0,0.2549997934143151,0.22673136946170044,0.3491328174482918,0.3734580729015716,0.0,0.21306512085252133,0.0,0.1792781338438891,0.0,0.6438586539124153,0.0,0.7614755304185533,0.0,0.0,0.0,0.13307187357958294,0.14111329022088684,0.03562085611918017,0.0,0.4693076418517735,0.4691811661661278
pct_other_offenses_related_to_theft,0.21743199855748413,0.0,0.0652983809075382,0.0,0.3592719242346052,0.0958787959840745,0.05730841496869624,0.12148420208380434,0.0,0.0,0.0,0.0928198675649307,0.1406522864664854,0.2322245757029934,0.2137636870150896,0.0,0.17047562703076252,0.5079952133988559,0.18665574438223861,0.27000966799868353,0.32984132610984795,0.3574951014937716,0.14246228548645953,0.20550286862168365,0.0,0.1776415628786035,0.19047465830144059,0.4111055435727936,0.10484851041279715,0.0,0.38561864360933495,0.2675181614066573,0.0,1.0,0.5990542019096563,0.0,0.04437254289677506,0.28053716013182717,0.18847149069084837,0.40001648955863756,0.35928042896573353,0.0,0.0,0.5092991045336024,0.1633277652074081,0.0,0.0,0.0,0.10910245198668246,0.30128135728217786,0.0,0.17737504904137222,0.17963419015648363,0.08233421178922841,0.0,0.07016310525901795,0.12557327425556897,0.13909494472117456,0.07222981280053939,0.0,0.0,0.035256466912331204,0.0,0.02054777588383492,0.20854744703282765,0.130521534493904,0.09914672418731912,0.0,0.0,0.22430702225488175,0.29690137478113926,0.10160320602597421,0.0,0.0803882683885606,0.0,0.0,0.0,0.0,0.055342330566692535,0.08839560152628516,0.0,0.0357917962808865,0.0,0.2248340572193331,0.22483602410788467
pct_grand_larceny_of_motor_vehicle,0.17526058906571235,0.0,0.31807545179477653,0.31442423610861225,0.509266829640826,0.09753704559847311,0.0,0.02617852564855922,0.05605537967182423,0.0,0.0,0.0,0.36876438077253465,0.2474387830653044,0.3572541527108669,0.5626676814474469,0.5354356650342301,0.5446472411528566,0.26493355575400485,0.5372121088006987,0.46305412444460825,0.7782793775850021,0.18489133181585277,0.3548903009603892,0.1518567096474767,0.214613393665242,0.4241529063178135,0.49883629436213045,0.23830158667505497,0.3215537846920898,0.6309214864877758,0.3465262689256915,0.25878292719314594,0.5990542019096563,1.0,0.28483816005484164,0.48703281722510605,0.6122308307730804,0.49537357799784976,0.43579915778714445,0.5092590765915022,0.15627167493632016,0.29703656662433847,0.4618235737545349,0.21545958396967668,0.0,0.0,0.0,0.5043592596701386,0.37321733330280205,0.6288305132483014,0.4950065472345909,0.41248802085478137,0.3604053169472785,0.1766704178651338,0.0,0.0,0.0,0.0,0.0,0.0,0.2834899808330725,0.12060607404881958,0.01732175360833025,0.5062121384324281,0.23608551061406907,0.23718027359172075,0.34347815631118306,0.12014979832123496,0.4735896967581767,0.3252512250894035,0.32951802552291537,0.0,0.29489278614604975,0.4174297936276114,0.21006455846964683,0.5287208550208142,0.0,0.0,0.050345406844566065,0.1399564379886668,0.2084626627648486,0.0,0.49286137573138944,0.4928016980666182
pct_robbery,0.06344000898415035,0.0,0.14307475012017606,0.25492571802919994,0.3976158784480724,0.1531227893377098,0.0,0.11334094139166466,0.10587096936162563,0.0,0.194073358520715,0.05131113146787402,0.3873123056306149,0.3382783829318413,0.3356553348034062,0.33425188709250786,0.5221009142800879,0.5027341712518144,0.29400665504444223,0.6768166195703186,0.43482121510666144,0.25738451809525104,0.18138458524844434,0.46605839580179376,0.24504645776462688,0.30685885473850494,0.46298322089104776,0.4931484147516926,0.3831539569379246,0.5687213369852834,0.42127256163377425,0.7224407253620444,0.6376977029444766,0.0,0.28483816005484164,1.0,0.6391014806943947,0.42654685111221635,0.5241027320545856,0.29280871985296764,0.39767342087811797,0.16553392447117748,0.1114060197206621,0.34065657215457285,0.2298340651810053,0.0,0.0,0.0,0.13864277371081932,0.3520335976049129,0.5606522288067001,0.6567031300589579,0.4869542727684492,0.36593879565898957,0.10035910897714292,0.011523801797668523,0.0,0.11507958172711454,0.05472923942590927,0.0,0.105059437223199,0.12191093867378201,0.0,0.0,0.3785161391214136,0.29982318297511695,0.3275213193127229,0.32423262603248787,0.0,0.45902797568256687,0.0,0.022917048892097024,0.1511099400909868,0.7350891266352061,0.46992307128459176,0.7049679737777199,0.0,0.0,0.14620442126650907,0.0,0.11475005769433552,0.0,0.0,0.6938041357403325,0.6938057677058584
pct_burglary,0.0,0.0,0.26172383706229724,0.465208569709066,0.5385529767571499,0.0,0.0,0.13531431032401714,0.1666261480749258,0.0,0.0,0.08250505479488512,0.4945866062728022,0.40615264882270413,0.4458679993792203,0.38294318730080223,0.7544617788403103,0.5065785517635667,0.4582731086825334,0.6152729421278859,0.468205803376639,0.5251642062894266,0.2997518734746748,0.5291512697409944,0.30115822329477915,0.28914102526524227,0.5414437393682362,0.5313291740004671,0.36080565875109116,0.3461203473335678,0.5070670617349876,0.5192909986372214,0.23828197242471202,0.04437254289677506,0.48703281722510605,0.6391014806943947,1.0,0.688005124784251,0.5638951068640176,0.48580819397085034,0.5384851839362635,0.07391129109809563,0.3314880681271401,0.429596554197821,0.3084242818900519,0.0,0.0,0.0,0.4388421038743204,0.5452250347751205,0.4293094733735519,0.6476855649040917,0.49612310794370623,0.312894209301361,0.04905679249820431,0.0,0.0,0.15264891521054608,0.08710369276928452,0.0,0.1738351748770354,0.20142277159645378,0.05358380643469068,0.0,0.5069095436102724,0.21597693951739078,0.3791503334673268,0.5419025208898135,0.05313511594920556,0.4134436838215158,0.5386123644708928,0.10373125113208194,0.08052193778815522,0.3357097862665771,0.792823618756646,0.39488532319207936,0.2819875242938927,0.0,0.0,0.1839760707202404,0.1005734265035749,0.3684986778928357,0.0,0.6904825508280136,0.6904873926912889
pct_sex_crimes,0.0,0.0,0.4401785117091132,0.5173513628736353,0.5873857831773984,0.18080698020426972,0.0,0.0,0.0,0.0,0.0,0.0,0.5433034393933296,0.5360761398310823,0.4796426201104351,0.3954410163329649,0.6500459665591399,0.6034512078448129,0.48692471568585527,0.6698299910686295,0.6527019550679054,0.6414056938232833,0.4450970812951068,0.6816358252544225,0.3642436759898951,0.3206763608195316,0.6286491377989298,0.6465603115519638,0.53229929691912,0.49783582223679557,0.6522083415482999,0.45701137277664833,0.30750538841954245,0.28053716013182717,0.6122308307730804,0.42654685111221635,0.688005124784251,1.0,0.4412571328130743,0.38221204124796165,0.5872633619608344,0.1575981033586196,0.34103298342421945,0.45815934018351534,0.26132420367487336,0.21076957919239303,0.10196278181179833,0.0,0.5476969019500235,0.49566671885101765,0.5305424480072456,0.572770117208098,0.3768099618703114,0.3068867145816824,0.18234733767197064,0.2046132752816597,0.0,0.0,0.0,0.0,0.0,0.41065501528033876,0.1543265960277518,0.21235734548544358,0.459809446888957,0.19062690513744265,0.46652241539199146,0.46530071917546656,0.07603643568597676,0.41476120358184765,0.41513911115113605,0.0,0.04378858958028048,0.34047839714238815,0.45348752003004433,0.26507761636847876,0.3627357107213108,0.0,0.0,0.3097572746634495,0.34299266312168636,0.38467830374189,0.40467428635313374,0.7202693589148866,0.7202686032168428
avg_quantity_crime_in_dist_lag1,0.087483022351604,0.20458627654598488,0.5348654101444258,0.5201434032112108,0.7456108286509368,0.1415670323399242,0.08386682109126319,0.0,0.05961787353360226,0.10523677998182263,0.0,0.0,0.37657551361697805,0.341715563336569,0.35649545499945484,0.3868175375410085,0.4604060935960302,0.6204157574562652,0.40229931572861355,0.49238197073310347,0.3702039925532652,0.33239652843919076,0.316279904304745,0.46839249371299746,0.33359999792385037,0.3241445080910875,0.44915945562977033,0.5753013808964496,0.3428353043767765,0.40578577230509627,0.4666952300956665,0.48451592080690975,0.34498475942265383,0.18847149069084837,0.49537357799784976,0.5241027320545856,0.5638951068640176,0.4412571328130743,1.0,0.6252997647875036,0.7456073659098658,0.1781447635341392,0.6846160944028754,0.8182920730935164,0.6896704655919701,0.41044464328086505,0.36909502571598973,0.3365067249410669,0.3362028997394756,0.35499603154971304,0.677136180770672,0.4207250289536726,0.6202198552957704,0.30009825518138467,0.19117662474467273,0.033028821946848905,0.08387978324645977,0.0,0.0,0.10519739014969205,0.04270156181271946,0.3490331281278292,0.0,0.14203315379350506,0.6488292124747433,0.41769750585335924,0.706764764823048,0.3596398689695791,0.09476488377405066,0.6395678593653481,0.29521253248262513,0.12693465511997837,0.10645585566083976,0.5767826293823265,0.3522640552650484,0.540249837992691,0.4483641973009193,0.03439576321559865,0.0,0.3463125713640051,0.3103694471275008,0.34745069515651134,0.18476747255749962,0.6022478117607972,0.6023279790913626
avg_quantity_crime_in_dist_lag2,0.06526340443243173,0.17648356905215656,0.43436102671394305,0.4055704752388197,0.6108268760308154,0.13738646637277888,0.0964594382073834,0.0,0.18196862231671368,0.09271643172235597,0.0,0.07241495112166317,0.19400978786845052,0.3321213951105226,0.32608538692087974,0.3648816379244382,0.47764695547126784,0.5348277772498369,0.30033750851041324,0.3561090711465839,0.3354283853317102,0.31953344664022676,0.28942224902863817,0.32856506636492194,0.23363398296505739,0.21767313210890293,0.32386732194496987,0.5300850729811066,0.2974700159915884,0.3570552473857531,0.4301396211694282,0.37985657313991833,0.3403018135313928,0.40001648955863756,0.43579915778714445,0.29280871985296764,0.48580819397085034,0.38221204124796165,0.6252997647875036,1.0,0.6108277784397088,0.049245124311901756,0.2849794822989263,0.48571367130793697,0.3158496649525294,0.16772036814958,0.07232044389529738,0.12283964191416741,0.6643684791829297,0.681868884890603,0.472555347400202,0.6021293122235182,0.4155459937652505,0.6756782016424051,0.0,0.19949967485438086,0.09647875612693801,0.0,0.07243755412520016,0.09270713986806503,0.16010766013498917,0.2292350911295109,0.0996026341319667,0.15457520198494026,0.36363232577996446,0.84356630752902,0.3244514496064934,0.7238378731052602,0.10697137720830854,0.37545482654538964,0.5197815712732997,0.06527771548710629,0.1401571597120343,0.2793088255402491,0.5508212104605642,0.3578810794175411,0.4954623440491246,0.0,0.10181770850683894,0.19491715169798152,0.200605616280142,0.24474796247959926,0.10389602797825048,0.44357464843252226,0.4436660694766205
avg_quantity_crime_in_dist_lag0,0.04001839275412162,0.22890738630371088,0.6347351375184541,0.631173146734232,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04326937622454453,0.6075217352107998,0.5704935451088166,0.6791901932167574,0.21017555565498072,0.5739540526831497,0.7631308112090587,0.6739695371804457,0.6812409769163986,0.5009550382345307,0.31588404027610056,0.6633877294626814,0.6682353024903696,0.6319853878133052,0.6214932287151684,0.6798109091085182,0.7665979015270389,0.6354211347497941,0.34887508485939817,0.6008583862532628,0.49560168554801637,0.2871131627125179,0.35928042896573353,0.5092590765915022,0.39767342087811797,0.5384851839362635,0.5872633619608344,0.7456073659098658,0.6108277784397088,1.0,0.4587231217061561,0.3753766672227402,0.57170954976394,0.34383962928710426,0.3819093104367853,0.4644124929983205,0.41416595838102666,0.33078813594987816,0.31361518051399306,0.42158097552523605,0.3294384506568331,0.46126512830440664,0.3064618420757163,0.12447895918159058,0.1295214763167845,0.0,0.0,0.0,0.0,0.0,0.6182354109677556,0.10793439100358337,0.2883382100355833,0.4027614234950099,0.4281037611793445,0.33210259776764794,0.32312365057139175,0.06469015611454886,0.39104567334455254,0.16825589139962405,0.07788161942176827,0.0,0.34205405559706215,0.35180135202959545,0.406567415902287,0.14922864533006278,0.0,0.0,0.6383059544750912,0.6246948719492809,0.6192447948968892,0.5471546992366462,0.7412468361062519,0.7413411880000937
pct_change_between_crime_months,0.0,0.20568651212287462,0.4487956518583428,0.5730776386977492,0.45874727016160616,0.0,0.0,0.0,0.0,0.0,0.19931616580509076,0.0,0.10735975734049,0.2740079024406047,0.3109373758255141,0.0,0.03191693880227018,0.20929190402827627,0.25748230965611774,0.08897972560160475,0.03141748987641846,0.0,0.3466609813609813,0.20677848549463212,0.291276158981005,0.09531772401122747,0.1854838592172622,0.17921151772927324,0.26685956510101366,0.12952367520076385,0.2947284031152719,0.15932597605954277,0.0,0.0,0.15627167493632016,0.16553392447117748,0.07391129109809563,0.1575981033586196,0.1781447635341392,0.049245124311901756,0.4587231217061561,1.0,0.09136413089001441,0.11793101606397594,0.12105084929553449,0.11947097883127192,0.1758462304810378,0.060010160315334654,0.11364326892490872,0.10029770420265044,0.15782975908045566,0.0,0.15630835797040643,0.03138881289803229,0.21852387950506735,0.0,0.0,0.0,0.0,0.0,0.0,0.2811310880617023,0.0,0.0,0.16174095657694587,0.20150265330478176,0.1425237896106669,0.0,0.15850194113685154,0.0,0.0,0.0,0.1841687141785793,0.16207975352855478,0.0678344694380833,0.12032801273403029,0.0,0.0,0.0662101608797935,0.22135411999500448,0.26100107656375665,0.31670236952922304,0.12803692645701456,0.22213955030892266,0.22201635685888102
mean_M_lag1,0.0,0.18829843127439858,0.437469969681092,0.4896114493752572,0.3753011414478406,0.06301331414181398,0.0630605040796848,0.1261778049167855,0.0,0.0,0.0,0.0,0.3609028472291905,0.3191275842132883,0.33965725484150816,0.1465732548289589,0.40411639100230656,0.25902911829796815,0.4277082702353697,0.42794957341259565,0.21071847304283683,0.15150107381021785,0.35701773466537445,0.4081741770490073,0.3621127453052045,0.3183647790079167,0.372449684946304,0.28545975308550037,0.3386554004561651,0.14897075588530617,0.27033404844104314,0.21255416879883807,0.03152242231834134,0.0,0.29703656662433847,0.1114060197206621,0.3314880681271401,0.34103298342421945,0.6846160944028754,0.2849794822989263,0.3753766672227402,0.09136413089001441,1.0,0.5054827625106871,0.7496423998958062,0.7724923584183508,0.38662874691782917,0.5086349445115705,0.3269110958199452,0.30520331186853605,0.3045777930302774,0.18982155334290401,0.4538598198745148,0.21722328979612912,0.19558415230093193,0.07264011468544167,0.06306057931896751,0.1261777761842851,0.0,0.0,0.0,0.22041279597989502,0.6214500664274455,0.22305241238431928,0.5464546922216176,0.19608760785272722,0.6098714865236933,0.34292861553964055,0.06872791763921939,0.31734525581687056,0.2602701188308904,0.0,0.0,0.26284402077508506,0.4806152514215334,0.2372843052047883,0.10070520671697936,0.0283423287383082,0.0,0.33103656044138885,0.23301938278270176,0.3089969852123497,0.17447579448048423,0.5584904924126571,0.5584903627201634
mean_F_lag1,0.0890115653560792,0.0,0.3554328810193941,0.34676338807152396,0.5717093591256434,0.0,0.0661785925646916,0.06494548483337956,0.17270987837219612,0.13297904346218103,0.0,0.07790031663313347,0.27730759874855576,0.2802549107439342,0.2990110203200855,0.14806477105880045,0.35478365625218095,0.5759848071873367,0.31851542169202796,0.4682637244334363,0.34262985080206326,0.36621329953194887,0.2853550567473535,0.34154049767871925,0.19197634370109057,0.3101968437761526,0.3899527402001944,0.5647687183497969,0.23457385267328879,0.3057421175441408,0.4264895629611288,0.46341765549634417,0.28491628226159127,0.5092991045336024,0.4618235737545349,0.34065657215457285,0.429596554197821,0.45815934018351534,0.8182920730935164,0.48571367130793697,0.57170954976394,0.11793101606397594,0.5054827625106871,1.0,0.44389832079020547,0.2576563753144377,0.6699237094567743,0.19184132079949176,0.21823540545608894,0.3036296697568924,0.5034176263624607,0.1785172251457072,0.5440178450917775,0.2615428718182501,0.2023970920689447,0.0,0.06616901731491262,0.06495402349150534,0.07789719782153222,0.13299650474203778,0.1413736449434244,0.14102244997544816,0.15343351516063125,0.3055034096857875,0.5489396858930533,0.2692977238591003,0.4133588578239897,0.25951416393538707,0.0,0.4859886745226779,0.20593739655813906,0.15386187175823607,0.0,0.53633698263328,0.21380532142736455,0.3961029997521083,0.125080119244078,0.0,0.0,0.1390993488110721,0.1199864800873659,0.2333212039845559,0.10553899816601263,0.49278250578657196,0.4928012999247819
mean_U_lag1,0.2285197784482401,0.11268400017406814,0.40984780434557594,0.4310311929013111,0.3437914579063071,0.18082293215704415,0.1424800859962902,0.1988652450216664,0.0,0.12663912183225684,0.18018024521397588,0.07680977498216202,0.3544262626436499,0.3239340127253825,0.38066988608881774,0.09299246468691882,0.46131423432962376,0.33687912152610544,0.43781564030598424,0.4209148392849307,0.16377830063496673,0.11156179127221322,0.31906794621536155,0.37694074378745646,0.45635112385919224,0.3164126942838438,0.3947448841598654,0.2685138151896512,0.30473005526592706,0.15898958206894032,0.31914437795427253,0.27188127751063923,0.23454962830086884,0.1633277652074081,0.21545958396967668,0.2298340651810053,0.3084242818900519,0.26132420367487336,0.6896704655919701,0.3158496649525294,0.34383962928710426,0.12105084929553449,0.7496423998958062,0.44389832079020547,1.0,0.5105548390003851,0.32020000316539965,0.7476306432431165,0.2978201690066395,0.2720996003289154,0.2681890775677039,0.0,0.35676507426799287,0.2625238082308062,0.1710815533132539,0.0,0.14248005712455386,0.19886524476268372,0.07679955526823952,0.1266391202193053,0.0,0.0,0.2878509904766307,0.20005057234146376,0.5736682614343157,0.26394020748783564,0.6578960869368207,0.25682605426850647,0.0,0.2651250294321144,0.24698637425383102,0.0637761099242634,0.07958557705319728,0.2512824695368324,0.395309419034951,0.21661854519893614,0.04404888248849709,0.0,0.0,0.31424732816863116,0.3427648597504397,0.23397417382583344,0.3355982814359814,0.46681813745978684,0.46681826441606017
mean_M_diff,0.0,0.28751632442541325,0.3518651597411033,0.4136661870402883,0.38193043491278655,0.24515820088354173,0.0,0.0,0.0,0.0,0.0,0.0,0.22644764137740875,0.24169327062337095,0.27292603561037465,0.0,0.17549352259983272,0.19136188090429238,0.46997612723918525,0.34512973416572496,0.0,0.0,0.7814004925337323,0.34617900319162553,0.5242904231243916,0.2766153384139863,0.27418343287310326,0.18988912572696956,0.2712433011546267,0.0,0.13444714995047616,0.1061097069378843,0.09732258720786732,0.0,0.0,0.0,0.0,0.21076957919239303,0.41044464328086505,0.16772036814958,0.3819093104367853,0.11947097883127192,0.7724923584183508,0.2576563753144377,0.5105548390003851,1.0,0.4752359912540205,0.6934261430191854,0.12700160187507484,0.0,0.19061074054721575,0.0,0.2470023453145348,0.11140326817888263,0.14720369499766256,0.0,0.0,0.0,0.0,0.0,0.0,0.2627198124708082,0.9708427814155843,0.3180869768698164,0.2810130401494735,0.12965549878465402,0.3423961096092619,0.1369508582526254,0.13251573701004524,0.11295103268181497,0.0,0.0,0.1618796251818261,0.18062604058873846,0.0,0.2077166905038601,0.0757692053884317,0.0,0.15543302272752985,0.30915718537709574,0.11719892096588894,0.747462408277591,0.15401263819958802,0.2562163494395436,0.25621617578708744
mean_F_diff,0.0,0.0,0.3506253745022429,0.3991730762038232,0.4643252925058154,0.057445057153467004,0.28237345076144293,0.17242466503126685,0.0,0.2588431194507483,0.0,0.0,0.2768946799927935,0.36874574002183574,0.35783639361327874,0.0,0.2743467493244291,0.12395145818051309,0.518774913825184,0.3103751681334948,0.06601849122686505,0.0,0.46532459285061645,0.8422625175693744,0.3300310622378157,0.3059100878521182,0.37462826468145677,0.1840050803485418,0.3021779730002049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10196278181179833,0.36909502571598973,0.07232044389529738,0.4644124929983205,0.1758462304810378,0.38662874691782917,0.6699237094567743,0.32020000316539965,0.4752359912540205,1.0,0.3627700779015019,0.0,0.0,0.0,0.0,0.034489581256878225,0.0,0.18009841454024428,0.1424885891530764,0.282373419406244,0.17242467304777098,0.0,0.2588430483196123,0.0,0.4114149352354508,0.2543465011614304,0.998138600196347,0.21653756493754117,0.0,0.14282100134198017,0.0,0.013226782305896028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11840851093618597,0.17946044894984028,0.2969348939373886,0.392430685744562,0.8343902132668156,0.0,0.34826803606958034,0.3482678459988513
mean_U_diff,0.012199480140335115,0.12995252630430804,0.3902545153363222,0.447787080788429,0.41422909071528385,0.0,0.0,0.0,0.0,0.0,0.05909191808343798,0.0,0.3201056797120105,0.224983584474605,0.2841326608667602,0.0,0.029451302287746155,0.0,0.4239325550218729,0.3518976114199101,0.0,0.0,0.5360944834060587,0.37233164630412163,0.7816712638862625,0.33847592522810516,0.25730919020199344,0.1399567657224901,0.3331667667574949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3365067249410669,0.12283964191416741,0.41416595838102666,0.060010160315334654,0.5086349445115705,0.19184132079949176,0.7476306432431165,0.6934261430191854,0.3627700779015019,1.0,0.11005491785324795,0.0,0.0,0.08813892991999506,0.1863364581406136,0.0,0.10875315468255863,0.0585643857196941,0.0,0.0,0.0,0.0,0.0,0.3418558756099351,0.5284622213717963,0.2788761179481263,0.17949469903617532,0.12004181059489163,0.3935128594049318,0.0,0.058141004826970766,0.0,0.0,0.03959651967504178,0.19085921978346598,0.12278193592797615,0.13588031156054983,0.07487500986880354,0.0,0.0,0.07017561454171793,0.32177899918500175,0.21676427068749884,0.48209767381292046,0.0,0.30399341886553743,0.30399340449377077
mean_white_lag2,0.24898675486036131,0.0,0.3116982090699582,0.29327890894967074,0.3308114078189892,0.24649268847965228,0.40047004487388194,0.2943361253435901,0.16265763527954763,0.35311611195336656,0.17239061541522926,0.1344202034668466,0.4589392925353663,0.3431072224681848,0.23835739461409233,0.77720012406842,0.4588608878960935,0.4307606157809777,0.3357320368934295,0.46086370303777363,0.5690443631746934,0.2789865620674537,0.1349306648368271,0.34006514263190046,0.21614763995893402,0.20872282195198108,0.42271757305038077,0.31644242935158096,0.5010709877656614,0.7652085389092308,0.49422438559029414,0.19100438863196229,0.0,0.10910245198668246,0.5043592596701386,0.13864277371081932,0.4388421038743204,0.5476969019500235,0.3362028997394756,0.6643684791829297,0.33078813594987816,0.11364326892490872,0.3269110958199452,0.21823540545608894,0.2978201690066395,0.12700160187507484,0.0,0.11005491785324795,1.0,0.6262909037498209,0.532253396727739,0.8644501044332633,0.22965275040837904,0.39234535276515664,0.1502255226113793,0.13376470299728535,0.40047016379303285,0.29433589491514434,0.1344014064713137,0.35311617767134834,0.1728445194697321,0.2407531942894222,0.07886716506613888,0.11479678125932802,0.389282806292047,0.40989974809693347,0.31662978503434064,0.5502029259618033,0.20556647070036396,0.6777130279717859,0.3651066281764099,0.0,0.0,0.25164585751890517,0.5098177478247939,0.14430869563423152,0.8141315862256193,0.0,0.0,0.2389584147555583,0.043720058492322696,0.23172370633557945,0.1627470147309451,0.49670090222305385,0.4965900310203059
mean_black_lag2,0.21788977181458943,0.22276775529012552,0.2710115282411583,0.28164080955875664,0.31355929585831005,0.3627265072695247,0.3442766954359649,0.32709757008588886,0.2779671229990322,0.3792969667067082,0.01142632594654048,0.27225079340205904,0.28047879975291695,0.6065605200517418,0.4151466186403404,0.27456414947542834,0.40716514121974934,0.3717127836185552,0.23585267224317238,0.39367322804000365,0.2416178884256331,0.3251032945983257,0.1874764660519913,0.4148690593179485,0.16634909813799761,0.3058386011470331,0.3176476301777403,0.31283938631912833,0.21225416234550654,0.37314052275285675,0.4574108174800666,0.4954384201382856,0.1399876236983695,0.30128135728217786,0.37321733330280205,0.3520335976049129,0.5452250347751205,0.49566671885101765,0.35499603154971304,0.681868884890603,0.31361518051399306,0.10029770420265044,0.30520331186853605,0.3036296697568924,0.2720996003289154,0.0,0.0,0.0,0.6262909037498209,1.0,0.32859650587584,0.40631415034384893,0.42873383196323334,0.3489696546229751,0.1399203702700843,0.0,0.3442766236613088,0.327097524272932,0.27229711432763004,0.37929686389891587,0.2816660984556299,0.13237880344793748,0.0,0.0,0.39313097475369035,0.37519337062503266,0.16768353273474793,0.5515649373361604,0.1849473945890553,0.3956320098535451,0.581183804189343,0.0,0.17778290868224805,0.2135409024015724,0.5542746819715604,0.37141297319825106,0.30342651742848786,0.0,0.12138391197348922,0.13606915829787652,0.3489232182192077,0.0,0.0,0.29487233322746464,0.29483787000636746
