,district,CRIME_YEAR,CRIME_QUARTER,CRIME_MONTH,avg_quantity_crime_in_dist,cameras_in_district,R_avg_education_collegeor_above,G_avg_education_collegeor_above,B_avg_education_collegeor_above,warmth_education_collegeor_above,R_avg_family_size,G_avg_family_size,B_avg_family_size,warmth_family_size,R_avg_home_value,G_avg_home_value,B_avg_home_value,warmth_home_value,R_avg_income_household_med,G_avg_income_household_med,B_avg_income_household_med,warmth_income_household_med,R_avg_race_black,G_avg_race_black,B_avg_race_black,warmth_race_black,R_avg_race_white,G_avg_race_white,B_avg_race_white,warmth_race_white,avg_R,avg_G,avg_B,R_stddev,G_stddev,B_stddev,R_median,G_median,B_median,R_q25,G_q25,B_q25,R_q75,G_q75,B_q75,brightness_avg,dark_pixel_ratio,mean_white,mean_black,mean_black_hispanic,mean_hispanic,mean_amer_indian,mean_asian,pct_age_18_24,pct_age_25_44,pct_age_45_64,pct_age_18,pct_age_65_plus,mean_M,mean_F,mean_U,pct_petit_larceny,pct_harrassment_2,pct_assault_3_related_offenses,pct_grand_larceny,pct_vehicle_and_traffic_laws,pct_felony_assault,pct_miscellaneous_penal_law,pct_dangerous_drugs,pct_other_offenses_related_to_theft,pct_grand_larceny_of_motor_vehicle,pct_robbery,pct_burglary,pct_sex_crimes,avg_quantity_crime_in_dist_lag1,avg_quantity_crime_in_dist_lag2,avg_quantity_crime_in_dist_lag0,avg_quantity_crime_in_dist_lead1,pct_change_between_crime_months,mean_M_lag1,mean_F_lag1,mean_U_lag1,mean_M_diff,mean_F_diff,mean_U_diff,mean_white_lag2,mean_black_lag2,pct_age_18_24_lag1,pct_age_18_24_lag2,pct_age_45_64_lag1,pct_age_45_64_lag2,pct_age_18_lag1,pct_age_18_lag2,warmth_education_collegeor_above_lag1,warmth_family_size_lag1,warmth_race_white_lag1,warmth_income_household_med_lag1,warmth_home_value_lag1,avg_quantity_crime_in_dist_increased,brightness_avg_lag1,brightness_avg_lag2,white_crime_ratio,black_crime_ratio,male_female_ratio,youth_crime_ratio,crime_growth,brightness_growth,crime_vs_brightness_change,crime_decline,crime_lag_1,crime_lag_3,crime_growth_rate_1,crime_growth_rate_3,crime_ma_3,crime_ma_6,date_id,date_index,youth_ratio,elderly_ratio,distress_index,pct_violent_crimes,pct_property_crimes,violent_to_property_ratio
mean_U,0.2093967859777687,0.14590189975112985,0.45156683209089243,0.4797725930143621,0.6938422135214463,0.19019024697741288,0.22155473116127236,0.0,0.08262500718118476,0.0,0.18262124526016174,0.254653828591555,0.17592649525168974,0.0505557183986966,0.0,0.11422496393143923,0.0,0.1592367019956854,0.25814320566183047,0.24215930869779068,0.21154823274351436,0.06785409306161343,0.30529875701838866,0.12575958815374283,0.10458886512565306,0.22697079452152805,0.1504152714563495,0.1203072741198751,0.16970555673314866,0.14732537395547893,0.2314945314732352,0.09225459801544587,0.14291788798768248,0.20246036934825154,0.11394880942884618,0.0,0.13409351796341373,0.10838617424529384,0.2249527804362106,0.06525039839962349,0.18900532835051764,0.20081232654913256,0.21439540582034522,0.2572315280923181,0.1131032845381987,0.10596916426628723,0.1172969572480094,0.5496768512933723,0.5028126795597444,0.2541675701111996,0.5883273257324222,0.2848635356746721,0.45440348362822336,0.32920351348794163,0.6424575479233453,0.5369769379399228,0.33807117057047553,0.27516009215866116,0.7583172065064541,0.49015312560563595,1.0,0.5877546767440719,0.42576284086610433,0.3233238324630662,0.6816334368369817,0.14008185490602967,0.2684561138359507,0.3373059882725686,0.11470989222289962,0.14456940178989106,0.2618823445340258,0.2175460523885889,0.2597942234542655,0.5083757145772858,0.36094294592245496,0.20761816080460765,0.6938600990131619,0.3438310081845926,0.234139978171701,0.39181911099961675,0.19114927554507877,0.36687433179128576,0.5132873950110322,0.38431961791146885,0.7996492226197464,0.18480620167152512,0.2037827110336495,0.26367136643951006,0.0,0.24157517393965314,0.10207824001396963,0.061667225957484195,0.1971238247954234,0.09459510548626406,0.06473913649960455,0.16789127473095966,0.04782031855740046,0.1981590565235294,0.6044577804127117,0.03214090807904065,0.0,0.4048164424349061,0.5291113739115443,0.6683524131079549,0.3948362936911746,0.4982787010466584,0.13451861695487255,0.55941391638229,0.49827900138710346,0.36097322566542106,0.16075449012808724,0.5659426151276236,0.5190330221181091,0.6094541814238764,0.43284452465726897,0.6250018906111038,0.4711788827424709,0.5654518839556751,0.23712818889491377,0.7707697381924938,0.5799875200512182,0.7396270744299418,0.42278873333942735
pct_petit_larceny,0.180250062822909,0.0,0.4969072181068139,0.5240430153842733,0.6449506246303569,0.22872499259464762,0.0,0.0,0.0,0.0,0.09437179433731818,0.2448948862837113,0.1690769107933951,0.0,0.2036219922235156,0.0,0.0,0.0,0.1634366636456827,0.19890169926837648,0.14197200985244954,0.09517906752054821,0.21888204866795233,0.0,0.1367371598056353,0.0,0.0,0.1440033767371494,0.0,0.0,0.0,0.0,0.0,0.22129668948797548,0.0721192759216145,0.0,0.3118473835986477,0.0,0.10431692120246631,0.2691735650285431,0.16065801931977988,0.0,0.0,0.040713303001677255,0.04879232288239732,0.0,0.13250536265438784,0.5267137775143823,0.5079049271830599,0.27245739961101784,0.5995529594438874,0.10086334217647916,0.4168823875325707,0.33812578280042416,0.5323903690811956,0.5432046082876993,0.22284444671009895,0.0,0.5959772292436888,0.48844182264207714,0.5877546767440719,1.0,0.4293061825147571,0.37172485117251863,0.6209868500775351,0.25669787417581086,0.30212724925963763,0.2677893852532849,0.057400141566141524,0.0846753239125849,0.2570695212942986,0.1785538851838359,0.3065322225359201,0.44715740673088594,0.3735503960117713,0.23955489135499283,0.6449654018590906,0.3979430726172023,0.23985840501136335,0.3508415281983045,0.31217128574288033,0.3929416535950608,0.26543716417972923,0.30336967554665367,0.36505982369885176,0.08598383749443783,0.2679441319527994,0.0,0.0,0.21275275273625496,0.0,0.11588876041801438,0.0,0.0,0.0,0.0,0.07886854307528403,0.0,0.5554292584310319,0.0,0.0,0.3827768094839586,0.5749514864049781,0.5084443042328243,0.41529715763892494,0.5518007792337546,0.3123771435750749,0.5162747727203644,0.5518011253169206,0.3735437819883167,0.12847585716198973,0.4965205325133653,0.5407742599061707,0.557750854861853,0.3687053155690343,0.692924750193342,0.5117253309263415,0.43951869613343086,0.13830448561146305,0.7637424158470267,0.6008754409786334,0.6306189115209145,0.29162185111844213
pct_harrassment_2,0.0977338600194341,0.0,0.5194000407330542,0.46265159459602045,0.7836832277500886,0.13784666090874614,0.08368672563508889,0.13797143884408947,0.15989979842850197,0.0,0.0,0.14550812747816744,0.07796391032729204,0.0,0.09849905190922711,0.042602210527964736,0.0,0.0,0.16487964716837472,0.20829724625560103,0.10076666772095808,0.14330997214630287,0.10717522840000647,0.16742960274137006,0.13771095534165081,0.07191454434306764,0.07434058398404783,0.19716549837213557,0.12782314175437284,0.0,0.0,0.0,0.0,0.10842594507397861,0.0,0.08611578772422111,0.10406738500960985,0.0,0.0,0.1415968567668197,0.048605959305004026,0.0,0.0,0.0,0.1246171559384665,0.0,0.03276523540078849,0.4696334488642771,0.4502591000656335,0.6287568524944174,0.5294562322880735,0.1609450370799214,0.5132753892644566,0.7043838645353605,0.42924977615199367,0.5511972395016276,0.4269395946214507,0.3123477867943946,0.4182787306977636,0.7420497005505859,0.42576284086610433,0.4293061825147571,1.0,0.5957266661166737,0.4708396328829894,0.4974464146267861,0.4329247929457522,0.500237322949752,0.20579822972931058,0.35314617636302154,0.45421967784479045,0.4114607865976612,0.43476107321008267,0.48715647542541834,0.5698040495035835,0.2971111796912319,0.783683199642005,0.5756520933382172,0.23502419857724322,0.3233554838169259,0.5255346189255413,0.2563622215769227,0.12187441682662907,0.30795715525545847,0.16286198633943974,0.45395662157747957,0.3847420093717146,0.27802435630242944,0.18746184140108524,0.4171748909087071,0.31424711942081035,0.11800016267779104,0.18270053716566226,0.05755140032004544,0.0,0.01428567758817791,0.16248079893413914,0.09932679776478544,0.4349792317040057,0.0,0.030086501626517284,0.5560564376699748,0.39786241039161696,0.3767639492852891,0.5322183936239429,0.5349459702786364,0.0,0.5206145574488811,0.5349486006627697,0.5697994317162997,0.21951778186236146,0.45862549020047805,0.4691016884464622,0.5439189443162027,0.6138814443436439,0.5986759234869172,0.46421341598728344,0.45084133414143013,0.3570757613808006,0.6203952934164019,0.499394039543669,0.48643153239221626,0.3227784567704759
pct_assault_3_related_offenses,0.0,0.0,0.4461371037233783,0.40753118747596623,0.7358403680587028,0.0,0.0,0.00630715981432191,0.16642827631494553,0.0,0.0,0.0,0.0,0.0,0.09679488174650716,0.0,0.0,0.1369360359181306,0.0,0.0,0.027900696627632587,0.12461607116730582,0.14195394457068822,0.12425453799347981,0.0,0.0,0.12078628542750809,0.19063117343209163,0.08008191453852795,0.1737744282491317,0.0,0.08696413163843897,0.0,0.07127878166378343,0.04887523449315045,0.07598134524468919,0.11839420857942376,0.11034184506598685,0.20454107634653804,0.1008489745338264,0.0,0.0,0.22816932981444144,0.1657681142771776,0.20161824265163134,0.0,0.0,0.39715751003377614,0.42523586447208606,0.6816063618165453,0.39507388835812035,0.0,0.5912650544454447,0.8250751969901282,0.4438609999597031,0.5998281986119689,0.6060300879052781,0.4492853970161677,0.32140296216313885,0.6642651506045867,0.3233238324630662,0.37172485117251863,0.5957266661166737,1.0,0.42134533421930553,0.7394602929274587,0.539301514900633,0.5732285479399981,0.5585960353045214,0.7107806515879731,0.5098473590591064,0.5332796645354737,0.6113163023691743,0.643483230464809,0.5574037678357677,0.39585687448256407,0.735842082120683,0.39360220213543595,0.16699192207719896,0.3511867431686242,0.5621842253348809,0.3230636427982042,0.21128493706791293,0.11506678274594628,0.05842354203085437,0.36131284372201744,0.4585597322206106,0.5195016311826882,0.43981841937735566,0.4678619871722527,0.37847358365737804,0.18517835043493966,0.21947894627256018,0.0,0.1285387432522992,0.18409003278069994,0.15664028079272843,0.17210108492370788,0.3647450605740909,0.0,0.0,0.32963097024289884,0.27303609352382546,0.3139543133672257,0.3135169620215949,0.5490745285504159,0.0,0.5732284732013772,0.5491448239009493,0.5574045202390546,0.29586207791738445,0.37408817714417836,0.40536137912018255,0.5276981304099629,0.6412028330131191,0.5235662017311147,0.4877202069939473,0.5366634371953407,0.3330881195127723,0.5757971513777598,0.6432561181420714,0.3386105713323991,0.5213960738000862
pct_grand_larceny,0.21848471346867662,0.03899408387838381,0.48987993469028845,0.5328101237977301,0.6904244405850987,0.21464484491245087,0.0,0.16710277421812667,0.05256785199649374,0.021876258167322662,0.12988205225019847,0.0,0.15806591736333797,0.030430213010708466,0.2566814075769326,0.2742094717325206,0.09170272493340356,0.08381020256412094,0.0,0.0,0.0,0.0,0.24280593562156205,0.08249799891793405,0.0,0.0,0.17287117434191115,0.13445450489182434,0.03774280098629057,0.12695213049329446,0.0,0.0,0.13125519296137325,0.0,0.07336444498916704,0.10643052329554244,0.17597881166221074,0.0,0.0,0.0,0.0,0.0,0.0809657646798737,0.0,0.0,0.0,0.0,0.5971988382602261,0.517022417766224,0.4507188245347861,0.6431261003739122,0.18372509275167137,0.5802904488040138,0.39965287074026384,0.6146763304709312,0.6474730939745776,0.4144458867449712,0.22544632441867993,0.6287170700838273,0.49741084912599803,0.6816334368369817,0.6209868500775351,0.4708396328829894,0.42134533421930553,1.0,0.2930308018344935,0.4110180204205423,0.30046412414272716,0.13122937378596625,0.1542321901148411,0.38688846002419797,0.33043726532754913,0.3572815102132379,0.624131188067187,0.4137799642037142,0.353539164495842,0.6903573343490959,0.3764319945566303,0.0,0.43532373764148413,0.23032262873242546,0.3752500100705645,0.3549054590458206,0.3501837640222612,0.4969213077297195,0.3810980938970148,0.30255947948416206,0.3866911078977481,0.0,0.35285130186070296,0.18637522086068437,0.20966493453861298,0.2504841659971913,0.0,0.0,0.10734757466159363,0.0,0.11577346551112354,0.6943720867081542,0.0,0.0,0.37277324312598226,0.4840159601955883,0.5569589235571972,0.21113245314842533,0.6364743031780793,0.0,0.6323703038785028,0.6364741484274087,0.4137063772987747,0.13671984125018083,0.611440323356275,0.6045548544256818,0.6557049377595999,0.4519113204153628,0.6776149908405713,0.5697511335644865,0.5892502274695804,0.21028439911569055,0.788507392184198,0.6726212392136356,0.9443069059102365,0.5764330431187523
pct_vehicle_and_traffic_laws,0.07217078417268556,0.0,0.10128417839725957,0.1846338164742495,0.42444950006285914,0.10978978248169859,0.1502984892926246,0.3015473909283045,0.0,0.23345421109473166,0.0,0.0,0.0,0.13950222785758232,0.26504865725501947,0.0,0.0,0.2980423691429297,0.0,0.16760761643251215,0.06568483836561786,0.2003657874783924,0.2829379021805129,0.06952012319787615,0.12705290257468974,0.0,0.2619260230306287,0.0,0.0,0.288241123765655,0.0,0.1995789411451276,0.0,0.25889254423954083,0.19904025497927447,0.2122990758759078,0.0,0.139632533583744,0.0,0.08948730357025346,0.09100218034446556,0.05013987808832726,0.0,0.0,0.0,0.0,0.08066383636847246,0.4203502145816686,0.32273931445689846,0.48484787147520214,0.3920515625687992,0.0,0.344239633432434,0.9523430359368189,0.2322950060656878,0.6730213526206201,0.6411262851494597,0.0,0.2563682713533837,0.38486320735991913,0.14008185490602967,0.25669787417581086,0.4974464146267861,0.7394602929274587,0.2930308018344935,1.0,0.11333734059391917,0.8597266055494335,0.2078463934584342,0.0,0.12473497931344661,0.5338180663438623,0.38853386380213717,0.6706582076079537,0.42802851562809485,0.30923087707033947,0.4244594637384147,0.0,0.10769816180723712,0.21952419270751722,0.7368616495543673,0.20100095613847035,0.049856221973475,0.0,0.0,0.0,0.4760952502259609,0.2838839714759989,0.1408311511131247,0.4127264650395179,0.07034401439643966,0.0,0.09891306300152695,0.2154277836403931,0.10546199749691255,0.28804392691690756,0.17004141432063868,0.29763264484955654,0.016804696716828053,0.0,0.0,0.1485411952932995,0.0,0.0,0.262694725128547,0.43943547265839134,0.0,0.5097976052044231,0.4393911206551251,0.4280292565766572,0.0,0.2625358991025399,0.4710130105352644,0.3585337195504443,0.44641046564229564,0.08102817914915762,0.3221088123371915,0.41894513448895987,0.24689072008261118,0.33024094050413527,0.5217571377015983,0.12240464520324018,0.08644233718486358
pct_felony_assault,0.0,0.0,0.3586862961147045,0.3828551253862015,0.5586744537894265,0.0,0.027970351369503092,0.0,0.05746015947281825,0.0,0.0,0.0,0.01901645041571846,0.0955028425567522,0.07080894089791294,0.0,0.046886048240991664,0.08970367297763707,0.1288011215111435,0.014357063803833293,0.07912106900187449,0.11535337042320878,0.0,0.0,0.0,0.0,0.0918848713110159,0.0,0.053345989266726984,0.09558707652979462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08140224584331329,0.022271774984817416,0.0,0.02547188531770009,0.0,0.09433665170246076,0.09594371054251487,0.08751683652940144,0.0,0.0,0.42340654871750744,0.2869670307736827,0.6158547252068378,0.415586327784787,0.16990672380492353,0.6257133262082112,0.6118815942256188,0.38786963625291965,0.5741492752148538,0.5102595599181325,0.3211143121267317,0.30317195658285895,0.4897144571839278,0.2684561138359507,0.30212724925963763,0.4329247929457522,0.539301514900633,0.4110180204205423,0.11333734059391917,1.0,0.5298791670131329,0.4467877446677837,0.4741674547172473,0.7683360671198444,0.39517401672016006,0.4853189753344442,0.6016294923680474,0.5018982025051846,0.3903679932164377,0.5585188144538079,0.36378089422105836,0.2143248857557422,0.33157288949820823,0.392097575760167,0.3451947413610633,0.15169779863845598,0.11665936910152272,0.0,0.49857165810467335,0.4592653391067371,0.43995864826390474,0.33313372794125173,0.4301644888631193,0.38822003449111975,0.17425547338264058,0.22988311297829608,0.0,0.09304333663257267,0.07343519624325588,0.10238916592353742,0.0666678754537665,0.2838668272696945,0.0,0.0,0.19030321778846174,0.2488934305551452,0.34882119496551106,0.42308481801677184,0.5512334163786153,0.17206251272901382,0.6068004119451365,0.5512124296398515,0.5020224561690544,0.2879336241727259,0.3453586329469167,0.4832632338329064,0.5963215425212313,0.5774838834275514,0.4294950800336155,0.48687224176746197,0.5414771547612596,0.30659588515470276,0.587171922491868,0.5229831279483956,0.30602601525341055,0.5550624066951599
pct_miscellaneous_penal_law,0.05110871439665239,0.0,0.2734000739379837,0.263840908595249,0.5148458751976177,0.069984322103956,0.17454068033919215,0.16642383774195219,0.15962895783746547,0.0,0.0,0.0,0.16573917073571934,0.0,0.14914610563979436,0.0,0.0,0.12286226087622218,0.06624080898221277,0.12663733206718383,0.0816132848235336,0.0,0.18883406193675342,0.12973180817873992,0.1052531637304567,0.0,0.15432010843371372,0.12448051949780005,0.10038520667203878,0.14874777454953905,0.020513408283102556,0.0,0.0,0.11582909793880192,0.08000677238799987,0.14913113066738587,0.08341603084477756,0.0,0.07397312819561719,0.0,0.0,0.0,0.18623585835299017,0.07176715148796715,0.17705152413440775,0.0,0.0,0.38045709604874856,0.40801382074531534,0.586485972626338,0.3569299305308014,0.007710996621890991,0.4225366297692015,0.7921238477833497,0.36439700378374623,0.6788987154327738,0.692318724847848,0.17530985917948852,0.29949248251672994,0.5093059668256268,0.3373059882725686,0.2677893852532849,0.500237322949752,0.5732285479399981,0.30046412414272716,0.8597266055494335,0.5298791670131329,1.0,0.0,0.6170804023095902,0.5815485166084756,0.5448746298215044,0.49768077514569903,0.5913973936668406,0.5125494066294515,0.33933647425280283,0.5147852888747174,0.17144987741241974,0.2355944344801674,0.2252927983476343,0.5748585757794802,0.2213523596296314,0.12677798924441572,0.0,0.0,0.4608578486307639,0.49839233088672613,0.29755124742851397,0.3987546611225104,0.4991018570909286,0.6351989861812022,0.0,0.3678761205692059,0.0,0.0,0.1622336724776401,0.0,0.13052137067311526,0.2943272873803421,0.0,0.0,0.17453326360325758,0.1985962399239821,0.24050122651058778,0.05001002376318766,0.5525095839924458,0.0,0.6154430253381384,0.5525111016336374,0.5125580851445741,0.1785725278052764,0.4018275116662383,0.4565381571678745,0.5191605530192326,0.538477692092322,0.4650061876497287,0.4314623512864112,0.5064718815229272,0.4274664097494761,0.480649230308118,0.559600474442196,0.3385490323549511,0.22037182008742526
pct_dangerous_drugs,0.16646709724535913,0.0,0.01090765265221568,0.0,0.17030897168389336,0.0,0.09041760798209991,0.0809798473536167,0.029070244053490308,0.08304216598668503,0.10248551837516823,0.0,0.0,0.0,0.11863942026286638,0.06892465217510838,0.0,0.14794627351748765,0.07890504797948375,0.14152615019583165,0.15958688227995768,0.0,0.0,0.13843376831349907,0.07806281905576315,0.10878797673641206,0.0,0.0,0.14364326311962847,0.1523474745700331,0.08487771957559619,0.06961580889358475,0.0,0.09282014479440603,0.2932064876506161,0.0,0.0,0.1308519308543417,0.1364894678544477,0.11552561784703391,0.16314518680137047,0.1291221871276238,0.10995006557382792,0.26569902909598697,0.09220894706326398,0.0874005164500908,0.0,0.09852252103779106,0.2852523443513595,0.5289250805890666,0.17921310904399174,0.0,0.3335758531584774,0.36061848184169615,0.46231173918522633,0.3999590397016046,0.2517097441707522,0.0,0.0,0.35109817554390754,0.11470989222289962,0.057400141566141524,0.20579822972931058,0.5585960353045214,0.13122937378596625,0.2078463934584342,0.4467877446677837,0.0,1.0,0.0,0.3322197670659363,0.27769355798375384,0.28703359753618735,0.3942262771607266,0.18738690943912908,0.19156459344216076,0.1703023747208392,0.0,0.0,0.2939331113910164,0.26853401174760533,0.1381942436062956,0.1263965391002189,0.0,0.0,0.0,0.0,0.24112910295781695,0.12280044939915119,0.0,0.0,0.22687900055426832,0.25611111264371594,0.09297786128559316,0.0,0.17597053787802733,0.0,0.14002314371376726,0.0,0.08720687722637022,0.043542910861488766,0.18091842639489766,0.0,0.0,0.21890155903500264,0.21192633317666823,0.0,0.3146286964703891,0.2119486223293703,0.18740453988773512,0.0,0.2529850305411368,0.13231480500808082,0.21150495100222158,0.10677283900977061,0.11123347499269662,0.06133247179805907,0.31609179580784125,0.0,0.10970981151671963,0.18116294485124057,0.10717268716589924,0.05347894285552398
pct_other_offenses_related_to_theft,0.08121838230543697,0.0,0.04801099484864814,0.0,0.21632574328792187,0.0,0.08871040749028143,0.0,0.15774620795325547,0.20031439250792077,0.10131815937750357,0.09863312667271407,0.0,0.2569369850281564,0.10647968049930603,0.18662699962291318,0.10537406134914755,0.12024823531814459,0.04404835566958627,0.10356929360636827,0.08809967483130529,0.2613215226295588,0.09122717051544381,0.0,0.0,0.09220968688291661,0.0,0.22765731180135695,0.1492487912595099,0.15879302862804712,0.15260022724523317,0.277663329259969,0.0,0.10364480087091367,0.0,0.08329483180333391,0.0,0.23018436752447444,0.1908262165938968,0.0,0.0,0.06735972679017954,0.24474789115506543,0.0,0.1547059795974085,0.21351268539277926,0.11978804919267891,0.1011410682455406,0.3581571249518933,0.0,0.25257563324065035,0.0,0.2410473930637031,0.6964983661912737,0.2406748464017969,0.36942619742564414,0.0,0.0,0.2204692362431089,0.3794818977209893,0.14456940178989106,0.0846753239125849,0.35314617636302154,0.7107806515879731,0.1542321901148411,0.0,0.4741674547172473,0.6170804023095902,0.0,1.0,0.18814904041032876,0.0,0.0,0.3733030494281123,0.21863271818488866,0.2151778674416542,0.21633360419373446,0.10129848594880968,0.0,0.08855366058207516,0.19142094647746935,0.19318249392834785,0.0,0.0755400767189354,0.0,0.0,0.6165384150839078,0.0,0.0,0.28124440612089974,0.3542264144916187,0.0,0.11661290573397731,0.24551165653649923,0.2627589174474283,0.2011255565020486,0.2729449264178307,0.11116904483288174,0.044800225237864845,0.24974073526528648,0.23905504812378886,0.28550756661916704,0.0,0.033900619605777255,0.0,0.25240352065094235,0.0,0.3932780655002523,0.25242714303903546,0.21862794910777625,0.090706442719773,0.3144187344115088,0.17004589939564912,0.2012278344774358,0.2950540580848163,0.05981527617900644,0.0,0.20944463194151797,0.0,0.13704063256572205,0.23978234952078867,0.1685551449352902,0.06745859113948617
pct_grand_larceny_of_motor_vehicle,0.10320460715564599,0.0,0.2923448426635806,0.2806162232805608,0.4560520922068418,0.0,0.0,0.0,0.10557231144011789,0.0,0.040932954679249026,0.09431877511208066,0.1630406116170333,0.03419944746909143,0.06231564192738453,0.0,0.0,0.0,0.11016381754756377,0.0,0.0,0.0,0.11602802427015381,0.1427383980252145,0.0,0.0,0.0,0.21188620073015246,0.0,0.0,0.09176603387522451,0.0,0.09284075686742442,0.1320473524122296,0.0,0.0,0.0,0.06476778133412295,0.10336793069693366,0.03176782170282316,0.0,0.050024809520203675,0.1450653956443937,0.0,0.15480361650432878,0.06957717489056858,0.10799505794608291,0.48011479517054334,0.3373895792741905,0.5533652955339637,0.38793180491458046,0.16811648201641477,0.5598226076367322,0.5286194482366585,0.3563581104482849,0.6247505015980048,0.4307323187111266,0.7739867344392194,0.23625239745088286,0.4165702466482959,0.2618823445340258,0.2570695212942986,0.45421967784479045,0.5098473590591064,0.38688846002419797,0.12473497931344661,0.7683360671198444,0.5815485166084756,0.3322197670659363,0.18814904041032876,1.0,0.36974600594481033,0.6040429096266079,0.6226002143282297,0.4715507453258742,0.3702660260478417,0.456201064719947,0.337095954087035,0.051984842478856964,0.3493074089067419,0.5052812002899828,0.23936971928831208,0.0,0.0,0.0,0.4274468705332554,0.33745270672788713,0.46165653425835224,0.37121641470943734,0.5630349377722607,0.5424131588746565,0.1105525974740814,0.0,0.0,0.0,0.0,0.0,0.0,0.18348151018405834,0.05786434241785633,0.06771111491760053,0.14524875215446803,0.2452824999826741,0.17677787714690485,0.08009172749658129,0.5081149496535305,0.0,0.5759163144291325,0.5081915499448982,0.47169238737808233,0.3014117532559582,0.19163989503621473,0.37038040039818587,0.4531036279107058,0.4814977832090287,0.35748782904504284,0.40173922405834955,0.4088284957687113,0.7152263941601585,0.421609368488961,0.41443411254351536,0.2662630836142516,0.3084419887859386
pct_robbery,0.16840680548572773,0.0,0.28694522867657535,0.2016477815079542,0.35119860398237984,0.16259544444140858,0.0,0.18985523126880055,0.12222397282967867,0.11324773281203471,0.14274451717646178,0.0,0.08592475686613045,0.0,0.23899859933557743,0.06991327584641038,0.0,0.22159464171639018,0.10150082149613208,0.11015538524855571,0.07219112070559608,0.1825808965670469,0.2222898922797666,0.09038362891477639,0.17124899208482286,0.15142023446500574,0.2653361561715398,0.14879783509934302,0.0,0.25646045283961655,0.09151536914637125,0.07325896816581824,0.0,0.16379153263917742,0.13670928869030818,0.19687226794942167,0.17293393364342496,0.0,0.10374449594534227,0.24659068846646245,0.16810340284386524,0.1487609003077306,0.06488793368813858,0.0,0.0,0.0,0.0,0.38375209529305254,0.3471931839857609,0.389838623290662,0.207070134815411,0.0,0.46266316134432467,0.6767419682851784,0.24264371544633048,0.5679021018305117,0.47642655941392636,0.17591536956495435,0.17478074972139057,0.4585703337793686,0.2175460523885889,0.1785538851838359,0.4114607865976612,0.5332796645354737,0.33043726532754913,0.5338180663438623,0.39517401672016006,0.5448746298215044,0.27769355798375384,0.0,0.36974600594481033,1.0,0.659795436652244,0.5399806040144499,0.475063554938266,0.3545265259407382,0.3511860536660047,0.11919730936829606,0.0,0.03573862045371968,0.5491420766006014,0.16781393810819756,0.0,0.0,0.0,0.11464820386145265,0.3737289671295206,0.6379076078919464,0.0,0.6034719278607553,0.3297685035444186,0.3600039071991139,0.0,0.09079410260645875,0.0,0.23523269453640136,0.14935960515838922,0.22854977722265152,0.20763490295437562,0.0,0.0,0.0,0.0,0.0,0.12246905851956279,0.47471586894176493,0.0,0.623400645503982,0.4747516930174043,0.4750119614196046,0.26079120592343447,0.2450744244228056,0.41532754590250925,0.4038203366311332,0.40741352421175664,0.33523722950841706,0.3079578873081687,0.48737731991902833,0.2395447728547676,0.3317686653461879,0.40893994282381196,0.0702054699448107,0.24076497314119355
pct_burglary,0.0,0.0,0.5042730061195261,0.3795199274036115,0.518438648558566,0.15151429228432872,0.1655062687718477,0.0,0.0,0.04163016236123716,0.0,0.07644018968088417,0.1718081628580854,0.09579533792104594,0.06498801966385265,0.0,0.0,0.19097055828924905,0.0,0.0,0.0,0.06171757017523172,0.12270308420285743,0.09882711498027742,0.14063878127516807,0.0,0.19959709088849392,0.08010726976047979,0.0,0.1662365441278286,0.0,0.0,0.08121163636691954,0.0,0.0,0.16785950837203578,0.0,0.0,0.0,0.08201288105219215,0.14866841149626375,0.0,0.0,0.0,0.10228512931512407,0.0,0.1337868179473791,0.3938805276516792,0.42673583818233385,0.6068624884086166,0.36136704415009235,0.15970163382082303,0.5759003137174792,0.6078680722171689,0.48072207626092783,0.5492527661287079,0.42390202153784895,0.36328002834838335,0.298763058969252,0.42945333355871923,0.2597942234542655,0.3065322225359201,0.43476107321008267,0.6113163023691743,0.3572815102132379,0.38853386380213717,0.4853189753344442,0.49768077514569903,0.28703359753618735,0.0,0.6040429096266079,0.659795436652244,1.0,0.5267093870231147,0.5706020334087545,0.6642548764680124,0.5184168149068035,0.17438874589560804,0.0,0.2520927345739271,0.5563840334079451,0.24415648344246862,0.0,0.0,0.0,0.29842474930435814,0.3345033307445651,0.30642138421845727,0.08104629268074308,0.8754597109723875,0.26713719942398473,0.0,0.0,0.07369619946395614,0.09878585494989617,0.18493520799894714,0.06479624869942267,0.20721314239633087,0.4008081422508679,0.0,0.0,0.20342041593262564,0.231394351276997,0.25955562680752314,0.0,0.5945864516245728,0.25539639672992936,0.6408636392944539,0.5945814394458396,0.5706334429877975,0.4618739198907354,0.32263465146662607,0.46842244474547956,0.5806514913762368,0.5814112332740228,0.5651016028224579,0.5023062872150078,0.37151990891849623,0.5063191762343333,0.5383241325317188,0.4489941674361156,0.23140031906015504,0.19111217584363757
