,district,CRIME_YEAR,CRIME_MONTH,avg_quantity_crime_in_dist,cameras_in_district,R_avg_education_collegeor_above,G_avg_education_collegeor_above,B_avg_education_collegeor_above,warmth_education_collegeor_above,R_avg_family_size,G_avg_family_size,B_avg_family_size,warmth_family_size,R_avg_home_value,G_avg_home_value,B_avg_home_value,warmth_home_value,R_avg_income_household_med,G_avg_income_household_med,B_avg_income_household_med,warmth_income_household_med,R_avg_race_black,G_avg_race_black,B_avg_race_black,warmth_race_black,R_avg_race_white,G_avg_race_white,B_avg_race_white,warmth_race_white,brightness_avg,dark_pixel_ratio,mean_white,mean_black,mean_hispanic,mean_amer_indian,mean_asian,pct_age_18_24,pct_age_25_44,pct_age_45_64,pct_age_18,pct_age_65_plus,mean_M,mean_F,mean_U,pct_petit_larceny,pct_harrassment_2,pct_assault_3_related_offenses,pct_grand_larceny,pct_vehicle_and_traffic_laws,pct_felony_assault,pct_miscellaneous_penal_law,pct_dangerous_drugs,pct_other_offenses_related_to_theft,pct_grand_larceny_of_motor_vehicle,pct_robbery,pct_burglary,pct_sex_crimes,avg_quantity_crime_in_dist_lag1,avg_quantity_crime_in_dist_lag2,avg_quantity_crime_in_dist_lag0,pct_change_between_crime_months,mean_M_lag1,mean_F_lag1,mean_U_lag1,mean_M_diff,mean_F_diff,mean_U_diff,mean_white_lag2,mean_black_lag2,pct_age_18_24_lag1,pct_age_18_24_lag2,pct_age_45_64_lag1,pct_age_45_64_lag2,pct_age_18_lag1,pct_age_18_lag2,warmth_education_collegeor_above_lag1,warmth_family_size_lag1,warmth_race_white_lag1,warmth_income_household_med_lag1,warmth_home_value_lag1,avg_quantity_crime_in_dist_increased,mean_M_increased,mean_F_increased,pct_petit_larceny_lag1,pct_petit_larceny_lag2,pct_grand_larceny_lag1,pct_grand_larceny_lag2,pct_burglary_lag2,pct_sex_crimes_lag1,pct_sex_crimes_lag2,pct_assault_3_related_offenses_lag1,pct_assault_3_related_offenses_lag2,pct_felony_assault_lag1,pct_felony_assault_lag2,white_crime_ratio,male_female_ratio,youth_crime_ratio,crime_decline
B_avg_race_white,0.7528836149433406,0.19374969259936,0.0,0.0,0.8802295352264121,0.9151359916636774,0.935643540476678,0.9422222349235738,0.9261684467924706,0.9410445700562717,0.9277781964713849,0.9020542796822996,0.8413161293146504,0.8804806318205661,0.9074265235464727,0.9665465708504852,0.8146354473966846,0.9071069643025835,0.9072511972816263,0.9356932079590448,0.8427557455799153,0.8821593664194927,0.7274820240859738,0.7693952863477092,0.969601466257541,0.8262581246282985,0.8052469883544016,1.0,0.8090317022816433,0.7671063343491719,0.7082235514122868,0.4141606456625652,0.26076175847078026,0.17225311681113417,0.12109248643957812,0.0,0.0,0.2746766623690924,0.16981756683452073,0.0,0.1369262200335406,0.09745186545787186,0.0841004282490318,0.19058141558329816,0.1585465283132925,0.0,0.0,0.18233524476456303,0.0,0.0,0.11570337011147516,0.1936137258198532,0.14134236762870633,0.0,0.07916300593684521,0.03785719504446004,0.0,0.0,0.11133520162130127,0.0,0.19091492288696663,0.19141786837473623,0.08993046351650927,0.13118839455257097,0.0,0.0,0.0,0.29770221080336773,0.1803111416178138,0.0,0.10092845531436684,0.08890846206811252,0.088121733247218,0.0,0.0,0.9261671726169594,0.841335690130949,0.8090155520272166,0.8426885920325797,0.8146277338932799,0.0,0.0,0.0,0.10123431234665593,0.09196942388001242,0.30836534295229895,0.22399356338606485,0.0,0.0,0.16819083955728484,0.13421020112174273,0.0,0.0,0.0,0.39481172899856926,0.0,0.0,0.0
warmth_race_white,0.8784724242012281,0.2847650761993241,0.0,0.16874521600849754,0.7288464129058102,0.8637163863219668,0.8543554930986752,0.8271282858048965,0.9191203911244885,0.812910685668917,0.7556389268425974,0.850996121515029,0.8769444625514619,0.8085622995866565,0.8210371929208111,0.8270523063334495,0.9906194382474341,0.8502649082597667,0.7993289255323365,0.8189329106931382,0.8776165209655481,0.8287427151736313,0.8653382085859279,0.8670241917939627,0.8111342682433169,0.9116959064685303,0.8426769217711119,0.8090317022816433,1.0,0.6984407539301181,0.8747114765954389,0.27350938625185073,0.3147214249565936,0.275568636296827,0.20502644166026962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051955627600787695,0.12355487096729283,0.0,0.0,0.06476053943938082,0.1842272893611832,0.0,0.0,0.0,0.19761424855869905,0.16745362079527065,0.0,0.26581197769605935,0.013898619263393613,0.0,0.0,0.18309428999101965,0.1687452562488445,0.08975977938420826,0.0917987478944173,0.12428142423807173,0.1822216660552423,0.025395896039151707,0.21683213091018547,0.10721546814715475,0.35247819699127636,0.2922886312089842,0.03842974695503418,0.18853606461889372,0.06351589878112358,0.17024031743962467,0.0,0.0,0.9191718831886505,0.8767894940016481,1.0,0.8775879172583881,0.9906203305040058,0.0,0.0,0.0,0.10750062760390662,0.1294349589723058,0.115164204332025,0.0,0.0,0.09691216062358234,0.17620053097418414,0.10696258734343156,0.18896334735959885,0.0759202312303617,0.10168422174164139,0.2505131422761776,0.17537214549988914,0.0,0.10022987154129538
brightness_avg,0.4990611372589258,0.31622845234170777,0.0,0.0,0.7122967556765987,0.7832421461472646,0.7526552481879777,0.7487286259214695,0.7396768046489426,0.7950244672855931,0.7431503181869566,0.7430207373966354,0.8578955161153066,0.7699030551338844,0.7597490761737123,0.8105967535536671,0.6880694213218286,0.7760263233741567,0.7395229186910854,0.727373453425812,0.8602209532002809,0.7501698115237414,0.8317120476386295,0.8500062183672735,0.7582285054410661,0.7267157566933719,0.8918021998835488,0.7671063343491719,0.6984407539301181,1.0,0.7561684013052741,0.1342880798093169,0.2720343105548991,0.16715626711620066,0.10530152566211046,0.1685759127045185,0.08017266437374866,0.0,0.16680483648427605,0.0,0.14631782557960465,0.043287645108212536,0.0,0.07421537269839643,0.05012775852703676,0.0,0.0,0.08892397536843023,0.0,0.0,0.04979538768143713,0.14043820813452837,0.06634941941796822,0.0785177438419498,0.06637793091179514,0.09307632298718528,0.0,0.0,0.0,0.0,0.0,0.12302954666840007,0.0,0.10162955078570197,0.07265351199783819,0.0,0.0,0.1319633970702351,0.09179234433357193,0.0,0.0,0.1592059606760846,0.11491308370075737,0.0,0.0,0.7397352757743602,0.8578937780767543,0.6984025441045484,0.8602198353744037,0.6882066653682853,0.0,0.0,0.0,0.0,0.07845011325780792,0.0,0.08400613200180138,0.0,0.0,0.0,0.0,0.0,0.0,0.0203295918373934,0.16486445261390414,0.064919867699842,0.0,0.0
dark_pixel_ratio,0.8717941743275454,0.2935875697160855,0.0,0.0,0.7116374785804145,0.7005884305831501,0.7361935319030614,0.7692449656825519,0.7699521490740723,0.7286815014110869,0.7411518649507414,0.7937748274342269,0.7436539463924644,0.7492276067109496,0.6634414243650212,0.7396414577685875,0.8500457648069107,0.7026230576918715,0.7310754792822542,0.7481168641561361,0.6897812888353252,0.7192570487152546,0.750056952344386,0.772084207727054,0.6880414329655032,0.836027966164501,0.7109548440657302,0.7082235514122868,0.8747114765954389,0.7561684013052741,1.0,0.19007598965304262,0.0,0.1920779898497009,0.13761031580287905,0.0,0.10051903670963162,0.0,0.18553774523874705,0.0,0.07576744974017285,0.11099125430975411,0.0,0.10211336086766146,0.10922099612661519,0.0,0.0,0.0,0.0,0.0,0.06687330590567733,0.16498356344427662,0.2174756064942919,0.21948733165608716,0.0,0.1693957282788061,0.09651231515491951,0.0,0.0,0.0,0.0728327824762595,0.09435109707983749,0.0,0.0,0.1375560596494736,0.0,0.0,0.20087678551785737,0.0,0.0,0.12791225526771624,0.1446398134771481,0.16034890794405596,0.08479229353482118,0.07848165718579926,0.7698564115955671,0.7437365082457216,0.8747116941440195,0.6899014723984027,0.8500475186316521,0.0,0.0,0.0,0.25541768691002803,0.1065255324405148,0.0,0.0,0.04772264306109566,0.04259014950327688,0.09884954292719225,0.0,0.0,0.0,0.07584046356064711,0.1052959289821763,0.0,0.12102863705784711,0.0
mean_white,0.3538417636133437,0.1456793477025381,0.3442725086703707,0.6535048919921407,0.3129861869111717,0.464294792408646,0.36512797724337137,0.41889878005882825,0.45278835657960004,0.33032410894099323,0.33016454296039205,0.3546231885405969,0.27777460632338624,0.34249289162440755,0.40186347766905905,0.42015233428328014,0.27918210767679996,0.4056968169163569,0.20515910619063868,0.3074202385732732,0.33455625394686817,0.4082823640657261,0.26387741049471863,0.2831529128847836,0.3065372201829397,0.2137985227863744,0.31564558779423446,0.4141606456625652,0.27350938625185073,0.1342880798093169,0.19007598965304262,1.0,0.499125267211188,0.4311112051086187,0.11485414971982849,0.49272956297321047,0.7077882179728906,0.5803749808882525,0.5740691810952859,0.22201087456032703,0.1365437593689759,0.5757797733686775,0.42494387445241705,0.564857654675277,0.5968590847572249,0.495520162717601,0.45513780986478514,0.6180433805617541,0.0,0.4317125389584574,0.3917127329656535,0.04155397649297929,0.17040144641996316,0.34556403813860576,0.3127185624632995,0.17834946335086288,0.4872375540470748,0.41574398878889995,0.09681449035821804,0.6533221820020344,0.2618085034845192,0.437619293695646,0.306940456692024,0.3095055103890769,0.22133432432387887,0.2926764764675607,0.2320023021688825,0.286206165245938,0.2794639433034972,0.21654443014223243,0.09104351828179062,0.3237049742933129,0.3220107027709361,0.0,0.0,0.45278843217519327,0.2778022221059469,0.27349871556859107,0.33452615123207363,0.2792545570403207,0.4872215070081844,0.0,0.06683391791272027,0.2360726497748576,0.16325121088609493,0.6437650745835681,0.15955055213818098,0.0,0.5445213205345335,0.613864438316023,0.7073395901032263,0.218805080673426,0.16195783997362911,0.0,0.9581455043192821,0.4249785102951521,0.5407544893013165,0.5118901462004126
mean_black,0.3213300484121171,0.17423410162524636,0.2371586331080071,0.6181843414018798,0.290268148453557,0.21106622541432848,0.2967394849138153,0.300209742285203,0.2747384671968356,0.27811991344997355,0.29957343212199117,0.2608206373708923,0.46766084466622004,0.24806957215649694,0.1470224773837906,0.30007644980208376,0.2946039557613872,0.2803862746077083,0.34334438314212423,0.2727159259644321,0.4214982652267484,0.3535806494681301,0.4720622124835692,0.3979716371759994,0.19977949128424666,0.22250258242529822,0.36780195389407183,0.26076175847078026,0.3147214249565936,0.2720343105548991,0.0,0.499125267211188,1.0,0.6194952954109624,0.22969771723942536,0.44549666914483455,0.2612707789602018,0.4872755589807492,0.41474332664933433,0.12810654401509175,0.179042465183285,0.4230377647215114,0.6265222831881346,0.3764047245667358,0.370632716918992,0.6390785569731113,0.4085882022788545,0.41131039758130833,0.0,0.2640301943147509,0.29311333243971377,0.16139966376778403,0.0,0.21437393123004023,0.11738880980740654,0.18633690009397652,0.48507401050340904,0.3133007512091395,0.2649796181144223,0.6181467793091475,0.2198550028514554,0.24525446335909326,0.1674753899612296,0.24362471120111692,0.12068994517428752,0.19098029190722646,0.16304341014034668,0.14178402449799288,0.5601409348504037,0.0,0.04823350821277851,0.2683219787014077,0.3007029687156996,0.0,0.0,0.2746602639503102,0.46766124372043477,0.31469614752042674,0.42149814457229967,0.2945767693370932,0.38140476567367665,0.0,0.19614628323166622,0.21932041370656377,0.33381371237251795,0.3968982851258109,0.4598107258386337,0.0,0.13505136220202396,0.16966294655641526,0.14830117776605595,0.17162175104553484,0.3599946080722995,0.0,0.48471121663290767,0.37881209333660915,0.3476402632914962,0.4114521705761694
mean_hispanic,0.3386170679275949,0.18287829578194179,0.2888944473846218,0.688345769394351,0.2573025031682744,0.21818245652545037,0.21146817986903046,0.17572321920323228,0.24910963614396114,0.32823707182414924,0.2387354095081335,0.28494746182458563,0.37048188778233987,0.2799575101494483,0.2657589818360635,0.2787027587444287,0.25891550439720273,0.2850403785748979,0.20901081966919455,0.24078020099766867,0.365098401902525,0.27947687525375364,0.4029150850290766,0.4388142313164662,0.15646210052353024,0.13899802151001253,0.3934514600172128,0.17225311681113417,0.275568636296827,0.16715626711620066,0.1920779898497009,0.4311112051086187,0.6194952954109624,1.0,0.0,0.35459984944286455,0.20286563437874808,0.48070982860382466,0.45944594194653904,0.1305376354803309,0.0,0.44989370562757164,0.6203372606209325,0.4559577421517262,0.48332832717827184,0.6053082850520087,0.290881872887856,0.5126210967351713,0.11943054328454851,0.3726264302309438,0.15606144759840754,0.11063196524608948,0.16915907625491064,0.16686484683195374,0.09238024124716064,0.30835348903915416,0.3630363346250844,0.3045622747252684,0.19962656107508658,0.6883249038295641,0.2528403944590967,0.2282172245729936,0.2493739744894091,0.24146695666216014,0.1853746734409328,0.23889310689895923,0.21236463640042813,0.03808375096691313,0.32775030514312153,0.0,0.0,0.211788335845196,0.05361036541895778,0.0,0.14330468483339442,0.24909341607642085,0.3704819955807986,0.2755523372059863,0.365097770785895,0.2590334872929727,0.37562103912596334,0.06724396362062306,0.24819746618783245,0.2567893615971371,0.16475425036877164,0.27683169136106617,0.259098842715719,0.0,0.2574915849291587,0.2652367866798455,0.16745770392751866,0.1721660237803589,0.14890864046284238,0.02973187713892231,0.40880427254829166,0.3835204082907412,0.404647627966787,0.42231947101032175
mean_amer_indian,0.1509289248498415,0.0,0.0,0.17546218622834966,0.23170431049324672,0.23404853371391435,0.18213565865965398,0.06038654958863456,0.09853179298190363,0.0,0.0,0.3290356674248947,0.08439608751191105,0.20659472549016794,0.0,0.19866246813788593,0.12219140132133574,0.2281936324045931,0.2687648729831204,0.0952489261022309,0.07634660615580147,0.0,0.24289089921895404,0.1357812536089118,0.0,0.18708999511117394,0.11478725934388515,0.12109248643957812,0.20502644166026962,0.10530152566211046,0.13761031580287905,0.11485414971982849,0.22969771723942536,0.0,1.0,0.0,0.0,0.0,0.19921636634964637,0.0,0.0,0.0,0.0,0.1642455353396195,0.0,0.31295132501104644,0.0,0.14757462126465165,0.0,0.28984781487268174,0.0,0.0,0.0,0.16840671215404046,0.0,0.0,0.06615344191304115,0.0,0.15562942081796796,0.17546210467831566,0.05343232176942052,0.0,0.0,0.10789321768088964,0.0,0.0,0.0,0.19559959470474442,0.3492093991664791,0.0,0.0,0.0,0.0,0.0,0.0,0.09853185100626935,0.08439599731704049,0.20502642877505692,0.07634654884043938,0.12219142328905108,0.0,0.0,0.0,0.1842439697575147,0.2254798916738586,0.0,0.11219864271580791,0.0,0.0,0.0,0.04870305878511669,0.2998752426843807,0.1882191244743868,0.0,0.16580031502890466,0.0,0.0,0.0
mean_asian,0.4874845180506282,0.0,0.26358117883023463,0.6949757002876795,0.12876287787734186,0.16960149016534384,0.14762981285179114,0.1492274227586142,0.0,0.0,0.1273274673675747,0.1299171129586862,0.17964088047981175,0.07523708057534313,0.10629370976512467,0.18350616257286498,0.11841400796624807,0.18336714983430322,0.0,0.12640424805098646,0.15128879555507418,0.21743138792414823,0.13991760610146226,0.2418992561899641,0.14589553744284675,0.24136129494209674,0.13549844994209356,0.0,0.0,0.1685759127045185,0.0,0.49272956297321047,0.44549666914483455,0.35459984944286455,0.0,1.0,0.5570174104780191,0.30040644154637686,0.6708873494602366,0.20766761959923635,0.12346407935499211,0.2628981437376349,0.49404620006358385,0.3400213531559375,0.43250704034042287,0.5422967603405527,0.3515064902599953,0.38888466851101666,0.0,0.6799175148656905,0.36243768120503217,0.281004151800086,0.0,0.4017283592194313,0.0,0.0,0.44660840855230927,0.49489072407568363,0.44801614833708964,0.6949777804113539,0.0,0.2110213855863216,0.11899979621812327,0.282011963886957,0.09867177220716929,0.10373891059161482,0.13906708513273824,0.3650883902805141,0.20067236144037712,0.0,0.0425285279109736,0.3851285929019018,0.4861640209601578,0.0,0.18034790148689778,0.0,0.17960594765795787,0.0,0.1512572947688664,0.11841403988455163,0.3785996528938839,0.09397883989017876,0.24424101126128028,0.49762996226613143,0.31037695017641803,0.31620163443298205,0.15351158430190598,0.0,0.13272242146681856,0.15711000694465832,0.2483945970632455,0.06890429672633597,0.29713883773840144,0.022920159292712617,0.4072445234187375,0.2923398854636573,0.4915893445588899,0.5073662638164308
pct_age_18_24,0.008996416342670526,0.0,0.279034104215832,0.47488798177786173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02419557404839351,0.0,0.0,0.13837161953818847,0.0,0.0,0.0905521432896017,0.19591762423991335,0.11764469685981636,0.17984785987025947,0.0,0.0,0.0,0.0,0.0,0.08017266437374866,0.10051903670963162,0.7077882179728906,0.2612707789602018,0.20286563437874808,0.0,0.5570174104780191,1.0,0.37834459650445407,0.5879380393241717,0.20140230540816742,0.0,0.37617286462207294,0.5305015905736804,0.3162912212300572,0.4181389172877795,0.4168537306447585,0.7580897224628166,0.16198893324270427,0.0,0.643629327626388,0.0864062849597892,0.11852982643553799,0.19385743385253199,0.1764205416002645,0.12205369081847639,0.10990410671469758,0.5726117034094873,0.2670562154095662,0.20989014604629183,0.4749090160717112,0.14036355664106864,0.3514705151528757,0.19568984976227263,0.2939446639915413,0.0,0.13482935394014886,0.0,0.14869793965507927,0.0,0.0,0.037908150079745434,0.2575016558451276,0.5493688940708015,0.0,0.0,0.0,0.0,0.0,0.09061069419066729,0.0,0.15986454396411395,0.1431323684402843,0.1108702503572934,0.11956146483385308,0.079273401221588,0.5636412931359662,0.0,0.0,0.29931718979636013,0.43866656561429457,0.7310920157632882,0.0,0.0,0.0,0.38373913261176057,0.36559864963453,0.8810173425519323,0.7832244265457596
pct_age_25_44,0.037503601447125806,0.3044806227348986,0.42033668420200104,0.6357053444109936,0.2250059957444092,0.0,0.2318348202487075,0.0,0.0,0.0,0.0,0.0,0.0,0.2083403028312544,0.22465689937940864,0.13552892635906438,0.0,0.0,0.0,0.24881085376731335,0.0,0.12124445249553613,0.08000868145872407,0.0,0.09671659983464484,0.12801491716494692,0.0,0.2746766623690924,0.0,0.0,0.0,0.5803749808882525,0.4872755589807492,0.48070982860382466,0.0,0.30040644154637686,0.37834459650445407,1.0,0.582493917701272,0.3093757395696162,0.0,0.7650721831153264,0.5567619407488236,0.6430658857945741,0.6428289915049357,0.5408484935853551,0.5453069878153176,0.6781868679830937,0.17902792901276895,0.29933345170482734,0.4089897918697933,0.3079851349445537,0.14769201330877682,0.11222356565728105,0.14444820563782726,0.400722609546468,0.41396327614968614,0.3936948838391743,0.22409757142409212,0.6357003194736459,0.18666343767242963,0.3487762929895333,0.2222924173131292,0.41939714778320103,0.44302878868237194,0.4141230629947014,0.429869654226812,0.1511365423377235,0.0,0.29920137307651423,0.16850026938994908,0.31920221212241656,0.3828595978470523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5845108501591029,0.31115628552611996,0.30773532200087766,0.27672820155280237,0.10542128801629709,0.48860044358777194,0.173711053272357,0.05218144448157682,0.19087979402127386,0.0,0.44852163826083785,0.0,0.08872131928192752,0.0,0.5876647098004727,0.638677883942086,0.2778761488202834,0.5727855108972633
pct_age_45_64,0.0,0.07293442435861267,0.3669204944369731,0.8145437152032547,0.11891610362502451,0.0,0.0946053040817285,0.0,0.0,0.18042812332551178,0.0,0.0,0.0,0.13867141664385116,0.06393453375635828,0.10384257454393556,0.0,0.0,0.0,0.07498192578949055,0.0,0.0,0.08289531799619809,0.0,0.0,0.1770806100969985,0.0,0.16981756683452073,0.0,0.16680483648427605,0.18553774523874705,0.5740691810952859,0.41474332664933433,0.45944594194653904,0.19921636634964637,0.6708873494602366,0.5879380393241717,0.582493917701272,1.0,0.1547299485694922,0.0,0.4841843515404232,0.5366001588586219,0.38744801004976004,0.5516137031027422,0.5436167885537425,0.4843336616787323,0.3685993550755801,0.0,0.7314690079017853,0.23458804786856274,0.30690990643809196,0.2249421693061816,0.3693566808739158,0.34321495573806293,0.40955433693667626,0.4111196013516072,0.5965695266307949,0.43129093650724204,0.8145439177617457,0.11687756159507692,0.292585979648777,0.5215298885533143,0.3009319889485022,0.26549078788268643,0.2556755636333429,0.22761268694891096,0.0,0.26312776971869445,0.12436679386490047,0.0,0.3051888673832512,0.20460855536529293,0.022985070761808432,0.0,0.0,0.0,0.0,0.0,0.0,0.3863464649253033,0.3146294101071703,0.29889106508108737,0.42188059046245496,0.27195395979784065,0.5130690467092623,0.31896902373302904,0.0,0.42190733212646675,0.34453949649017623,0.4180681766815222,0.1727783560923363,0.4682230618055581,0.057506935433537194,0.3576802574226394,0.3746480474069757,0.5400110707845331,0.3849371728757551
pct_age_18,0.17164471216932184,0.0,0.18458473594669175,0.30454869738056084,0.0,0.0,0.0,0.0831526288438787,0.09028079357635622,0.06860317026307952,0.22692110193914708,0.08711717333824916,0.0,0.0,0.0,0.19777374534334433,0.0,0.0,0.1430620647821269,0.04376791236759536,0.09391291264507862,0.0,0.0,0.1859241121349069,0.0,0.0,0.09841065737152349,0.0,0.0,0.0,0.0,0.22201087456032703,0.12810654401509175,0.1305376354803309,0.0,0.20766761959923635,0.20140230540816742,0.3093757395696162,0.1547299485694922,1.0,0.0,0.2319559332838204,0.23370871374589913,0.2775467369293824,0.20603183922862622,0.140054418868526,0.18818478718152457,0.13674576941259767,0.0,0.31627303364125986,0.04248821039483106,0.0,0.0,0.0,0.05896953902080093,0.0,0.2992076159697493,0.1352434925068214,0.0,0.3045485770103397,0.06658833826694414,0.21179353560465683,0.042298952671010775,0.10199136280812002,0.12045116384461368,0.3735977934704803,0.282416354026245,0.0,0.0,0.058219349270615305,0.04060299761384821,0.0,0.0,0.08865443226244929,0.0,0.09028075612512393,0.0,0.0,0.0939129097335287,0.0,0.2434203250856373,0.0,0.2432804445857154,0.22370721615091174,0.0,0.0,0.10816940387460938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27600040852613716,0.13371852519582217,0.24802627644100925,0.2892777263641276
pct_age_65_plus,0.06610393669661067,0.0,0.0,0.14939903684551675,0.0,0.16913830220337633,0.10050388138133215,0.0,0.041013865015313566,0.09831881525244501,0.19436292260160212,0.086738633060664,0.0,0.0,0.0,0.08804892254114163,0.0,0.0,0.07014632695156964,0.0974727282244114,0.0,0.0,0.0,0.03613800232117709,0.0826488096875812,0.053667537664831094,0.16953728255337158,0.1369262200335406,0.0,0.14631782557960465,0.07576744974017285,0.1365437593689759,0.179042465183285,0.0,0.0,0.12346407935499211,0.0,0.0,0.0,0.0,1.0,0.06321188412009515,0.08379367896687274,0.15951988945278267,0.18560571544594895,0.20366298679575784,0.13893942485981395,0.22542977236679895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043241758930795245,0.07183368602296805,0.156695992491214,0.14939909340646665,0.08375649461649703,0.0,0.0,0.0,0.0,0.1650155204116257,0.0,0.33834848277258084,0.0954946055052991,0.01867392707315533,0.0,0.0,0.047743605518136424,0.16214970027470052,0.34873958337457456,0.04101385365299317,0.0,0.0,0.0,0.0,0.16190650502617607,0.09593824783289927,0.0,0.0,0.14708268776963912,0.0,0.10681261287129946,0.0,0.0,0.07933694982125059,0.0,0.0,0.0,0.0,0.23506562280447285,0.0,0.0,0.1455428219205734
mean_M,0.0,0.3304057623479835,0.43219789009192155,0.6967403113918271,0.11549095627682344,0.0,0.2297423728849586,0.0,0.0,0.0,0.11419943602886255,0.0,0.0,0.28803870221090827,0.19301328745831775,0.0,0.08696683241784382,0.0,0.0,0.0,0.04102722187616893,0.19151958686894238,0.0,0.0,0.0,0.15153192501838442,0.03782317425216727,0.09745186545787186,0.0,0.043287645108212536,0.11099125430975411,0.5757797733686775,0.4230377647215114,0.44989370562757164,0.0,0.2628981437376349,0.37617286462207294,0.7650721831153264,0.4841843515404232,0.2319559332838204,0.06321188412009515,1.0,0.4802586732375604,0.7860114699084308,0.5810056364969332,0.43536132002241434,0.45937501475983866,0.6513272525364964,0.1185907682095297,0.2891223220656175,0.30496104569423677,0.19199777723218925,0.0955779731808658,0.42449020018871375,0.18754109074873407,0.11939424042720174,0.34800217477231676,0.32956418554017186,0.261488755622333,0.6968472713934422,0.43286069101996694,0.3622477254757931,0.2872615039493441,0.2978365902409241,0.7826442063900894,0.4671364348894722,0.5646023760308073,0.07865682400852292,0.26691850638571957,0.17673579565312544,0.0980437591587751,0.18771326769928096,0.33822098123605226,0.15575209253933545,0.14348439970817337,0.0,0.0,0.0,0.04102429150566911,0.08696506535730457,0.6228137266542332,0.7545379958315247,0.406514227718885,0.24363705819336806,0.19290904421929936,0.3662930979844484,0.2795777506043718,0.11032754569971313,0.19146504092797342,0.46369138473035154,0.29799967733135435,0.3607101035990316,0.0,0.12926268063382804,0.6068127505112606,0.9098562519565618,0.3253426744109206,0.5697116952360436
mean_F,0.1387602830392561,0.09401073573196901,0.341176914605719,0.6628917561685593,0.0,0.0,0.0,0.0,0.0,0.1530433549703584,0.0,0.0,0.0,0.052401204068211124,0.07492279236388025,0.0,0.0,0.0,0.0,0.0,0.0,0.05627067043631316,0.0,0.0,0.0,0.12610100497598953,0.0,0.0841004282490318,0.051955627600787695,0.0,0.0,0.42494387445241705,0.6265222831881346,0.6203372606209325,0.0,0.49404620006358385,0.5305015905736804,0.5567619407488236,0.5366001588586219,0.23370871374589913,0.08379367896687274,0.4802586732375604,1.0,0.5138208165174112,0.6121803006793046,0.7547072487332602,0.6128800955552758,0.4142844818939367,0.0,0.44784761619240326,0.303486341822965,0.12867323298693492,0.184056073779056,0.20428104342128908,0.2246247717775439,0.2621972773238593,0.6388715395037704,0.27542379332806805,0.24083721668721111,0.6627688507941272,0.12000327999664717,0.28161875100429956,0.1876356873872175,0.15607100626270426,0.1972501279216285,0.7196086138462586,0.29186895484146325,0.07516186267591186,0.5623373886122363,0.27591277221620697,0.0,0.3624518864552898,0.2796231800411821,0.0,0.09498400659227264,0.0,0.0,0.051938087434287246,0.0,0.0,0.3823418009990772,0.0887266201540058,0.8131334929541353,0.22652251320594854,0.0,0.3836659155491688,0.44580216819970486,0.236657985728497,0.3083883113761877,0.47539263071834886,0.25766364037471173,0.4728415983040294,0.42327315259421516,0.15991756713956326,0.4621613621781125,0.610507760538753,0.6648428209735328,0.6597716200361686
mean_U,0.13241399225975464,0.29950013568743716,0.3303344572485501,0.7014167598220494,0.14760699851123862,0.0,0.0,0.13597204765184678,0.0,0.1946236279946341,0.1094695040783843,0.14664959194296806,0.028917800250847257,0.0,0.034929425805981115,0.0,0.15667936888100217,0.09923011173188036,0.1932219425646034,0.1880553692223004,0.0,0.30679684270242613,0.20998142413749193,0.10461612583589594,0.15556354534788713,0.21059250233693494,0.0,0.19058141558329816,0.12355487096729283,0.07421537269839643,0.10211336086766146,0.564857654675277,0.3764047245667358,0.4559577421517262,0.1642455353396195,0.3400213531559375,0.3162912212300572,0.6430658857945741,0.38744801004976004,0.2775467369293824,0.15951988945278267,0.7860114699084308,0.5138208165174112,1.0,0.6269666491767082,0.44074927693807625,0.5011410961273878,0.7625981565722965,0.0,0.1841698589018181,0.38650521149059847,0.049257126179148465,0.09330442132459286,0.2982993048982092,0.29598508838692317,0.2202471628321314,0.32875044981093704,0.31437934436918596,0.2889543303773293,0.7012702442748661,0.33958820776882137,0.42195301910284266,0.2774387277592139,0.32161519172571673,0.5052347134782734,0.4516781547853851,0.8282438800038925,0.0,0.4838583663098694,0.16538614067086818,0.0,0.19382996041399855,0.06203968532328549,0.12808309324209385,0.22422439817110565,0.0,0.028922183639455135,0.12359872353662188,0.0,0.15665900039675812,0.5565400548130638,0.49320299997283734,0.36188471548852763,0.27135986866941253,0.16189554240188964,0.31640766827765077,0.3741778141304125,0.0,0.12262231710374534,0.6842305042272839,0.23769686249354857,0.5940640564408981,0.08988784475270714,0.16453696216750477,0.6220665079860411,0.6890354612649321,0.36603812635354244,0.539162053447583
