,district,CRIME_YEAR,CRIME_QUARTER,CRIME_MONTH,avg_quantity_crime_in_dist,cameras_in_district,R_avg_education_collegeor_above,G_avg_education_collegeor_above,B_avg_education_collegeor_above,warmth_education_collegeor_above,R_avg_family_size,G_avg_family_size,B_avg_family_size,warmth_family_size,R_avg_home_value,G_avg_home_value,B_avg_home_value,warmth_home_value,R_avg_income_household_med,G_avg_income_household_med,B_avg_income_household_med,warmth_income_household_med,R_avg_race_black,G_avg_race_black,B_avg_race_black,warmth_race_black,R_avg_race_white,G_avg_race_white,B_avg_race_white,warmth_race_white,brightness_avg,dark_pixel_ratio,mean_white,mean_black,mean_hispanic,mean_amer_indian,mean_asian,pct_age_18_24,pct_age_25_44,pct_age_45_64,pct_age_18,pct_age_65_plus,mean_M,mean_F,mean_U,pct_petit_larceny,pct_harrassment_2,pct_assault_3_related_offenses,pct_grand_larceny,pct_vehicle_and_traffic_laws,pct_felony_assault,pct_miscellaneous_penal_law,pct_dangerous_drugs,pct_other_offenses_related_to_theft,pct_grand_larceny_of_motor_vehicle,pct_robbery,pct_burglary,pct_sex_crimes,avg_quantity_crime_in_dist_lag1,avg_quantity_crime_in_dist_lag2,avg_quantity_crime_in_dist_lag0,pct_change_between_crime_months,mean_M_lag1,mean_F_lag1,mean_U_lag1,mean_M_diff,mean_F_diff,mean_U_diff,mean_white_lag2,mean_black_lag2,pct_age_18_24_lag1,pct_age_18_24_lag2,pct_age_45_64_lag1,pct_age_45_64_lag2,pct_age_18_lag1,pct_age_18_lag2,warmth_education_collegeor_above_lag1,warmth_family_size_lag1,warmth_race_white_lag1,warmth_income_household_med_lag1,warmth_home_value_lag1,avg_quantity_crime_in_dist_increased,mean_M_increased,mean_F_increased,brightness_avg_lag1,brightness_avg_lag2,pct_petit_larceny_lag1,pct_petit_larceny_lag2,pct_grand_larceny_lag1,pct_grand_larceny_lag2,pct_burglary_lag2,pct_sex_crimes_lag1,pct_sex_crimes_lag2,pct_robbery_lag1,pct_robbery_lag2,pct_assault_3_related_offenses_lag1,pct_assault_3_related_offenses_lag2,pct_felony_assault_lag1,pct_felony_assault_lag2,pct_vehicle_and_traffic_laws_lag1,pct_vehicle_and_traffic_laws_lag2,white_crime_ratio,male_female_ratio,youth_crime_ratio,brightness_growth,crime_vs_brightness_change,crime_decline,quantity_crime_pct_change
R_avg_race_white,0.7289212307145326,0.2880727011893642,0.0,0.0,0.1068043597146664,0.748891628622593,0.7976725716327956,0.8412185619793061,0.7795706314422265,0.811330931632607,0.7564373217369503,0.7383381760511243,0.697174397462921,0.7455284445332824,0.8444110353119372,0.7842082302842432,0.7769694829935659,0.8940925331641111,0.7542524425103418,0.7729740348691518,0.765548455454554,0.6911778835436966,0.8101516021908494,0.6361375913190097,0.7127131033706458,0.7605428077434676,1.0,0.7042474996961745,0.8263299382989082,0.9116947427489661,0.7268695086155618,0.8360266952219666,0.21378980868664868,0.22256254222759217,0.13897834918337007,0.18708943479166795,0.24136124297219935,0.0,0.12802703016156355,0.1770804476791324,0.0,0.05366750241408371,0.15157671600596812,0.1260741061364354,0.21058981281305889,0.0,0.10000419229275338,0.06708203672648991,0.2027443752972991,0.0,0.0,0.056299433543796754,0.11430438876276046,0.0,0.0,0.2752383839991338,0.0,0.0,0.18504383063826946,0.26937348892766755,0.10680430308708647,0.0,0.15997824196435412,0.0,0.20559753426877764,0.09047170305224701,0.0,0.0931023947694971,0.161001940214993,0.2000903969208037,0.05626537474444938,0.20188344408885683,0.14517575879923653,0.22420265160462474,0.0,0.07187604219357999,0.8113950828810599,0.7454554248580083,0.911698956374073,0.6913006659908404,0.8940950398755826,0.0,0.0,0.0,0.7267451468541839,0.7247988843558946,0.08817111261815182,0.034552387883323744,0.22035128580126584,0.15396005527423032,0.0,0.07548368103014708,0.18050238714635244,0.22865710634544795,0.0,0.14557536925838827,0.2686169941105663,0.0,0.13176556742737355,0.0,0.0,0.13827019816796698,0.08550034397238866,0.0,0.07339401082456794,0.19158165639003444,0.21984769673256047,0.0
G_avg_race_white,0.7520551405773389,0.3543598228250863,0.0,0.0,0.0,0.7501850230410292,0.8616899412839217,0.8017995356493783,0.81453504687731,0.8304220378300881,0.8303361301534685,0.8071372023091594,0.8194538210875661,0.9058853480563721,0.7745445365039548,0.7874799967980712,0.8348599391063736,0.8133743470860606,0.8459714460845645,0.7584854524376713,0.7822511171148433,0.9118732783199711,0.8001816623718306,0.938328889744906,0.9378579803893224,0.7904312717447342,0.7042474996961745,1.0,0.8051672836051329,0.8426690378600166,0.8918018708072317,0.7108431090016,0.315615314420927,0.3678020702667386,0.39345231502067707,0.11478735322218205,0.13549835895227838,0.0,0.0,0.0,0.09841075991744465,0.16953717881049796,0.03782368064986169,0.0,0.0,0.023688928147825188,0.24346354337205492,0.0593955546011216,0.08292719207380071,0.0,0.06633981811061707,0.0,0.12750035192198397,0.17133398448971532,0.12002760045318367,0.03531647303666079,0.09681960541680465,0.0,0.0,0.07900714130059795,0.0,0.1305480642061252,0.0,0.0,0.04970038134591761,0.0,0.11160925381462906,0.0,0.29557736250923416,0.2715865986107118,0.21165444290087926,0.04068009908464247,0.2179518998193554,0.08995305973570798,0.04465941535244642,0.07924930128134286,0.8302895614714918,0.9058862036686653,0.8427297719013468,0.9118791528674522,0.8132960897824859,0.0,0.0,0.0,0.8918014280374482,0.8904850495401004,0.09867618110597348,0.11033013948874272,0.0,0.0860502620037198,0.04515214410112448,0.0,0.0,0.10334692526875737,0.085993351121657,0.0,0.0,0.16020139327835722,0.08797425686200584,0.0,0.0,0.29119176001261976,0.15835170331576734,0.04792434789735587,0.2473775058784046,0.0,0.0,0.0
B_avg_race_white,0.7528334027007695,0.1937497749873259,0.0,0.0,0.0,0.8802290697467596,0.9151366353190348,0.9356435018786303,0.9422220400702872,0.9261668020511656,0.9410450039259161,0.9277784249549108,0.9020540764137156,0.8413626510475317,0.8804799715719616,0.9074267101433112,0.9665478892008542,0.8147238599587757,0.907101965248909,0.9072512101158857,0.9356921852297105,0.842719999458046,0.8821591950400314,0.727558009066928,0.7692797325252624,0.9696017167855712,0.8263299382989082,0.8051672836051329,1.0,0.8091008629720068,0.767186687303273,0.7082246918116358,0.414160399728562,0.2606996204083709,0.1722183737218463,0.12109262664201015,0.0,0.0,0.2746765519459627,0.1698001185253766,0.0,0.1369263264099227,0.09745177080607882,0.0840754135776348,0.19058144537628957,0.15854651501939787,0.0,0.0,0.18233522090647875,0.0,0.0,0.11570324201519554,0.19361357895253312,0.14134228772843108,0.0,0.07916291061633778,0.037857217271482835,0.0,0.0,0.11129287992918868,0.0,0.19091502026449914,0.1914179123064399,0.08994484039098659,0.13118831660867716,0.0,0.0,0.0,0.2976927858016335,0.1802962945543151,0.0,0.1009285336394591,0.08891458455022454,0.08812139028121646,0.0,0.0,0.9261676235903658,0.8412703192616052,0.8090243118881272,0.8428302662001166,0.8146763258647504,0.0,0.0,0.0,0.7671478907676802,0.7655793722126575,0.10125867299357952,0.09203705786137498,0.30836536834378747,0.22397771169798913,0.0,0.0,0.16819096186743054,0.11272319062620109,0.12696393346304283,0.13421062197262823,0.0,0.0,0.0,0.10717970294028027,0.11465802178386743,0.39481189242606346,0.0,0.0,0.0,0.0,0.0,0.0
warmth_race_white,0.8784732203867038,0.28476435038097286,0.0,0.0,0.16874565172704353,0.7288820642821515,0.8638034565232035,0.8543161150188927,0.8270852254592156,0.9191800891449793,0.8128698409892623,0.7555369349062803,0.8510457722016487,0.8767862199285374,0.8084384497473129,0.821054773403723,0.8270251765161323,0.9906193684996992,0.8501606492403196,0.7992071035498598,0.8190036318905057,0.8776498873520506,0.8286861455676884,0.8653656050616786,0.8670397938362526,0.8113278803838389,0.9116947427489661,0.8426690378600166,0.8091008629720068,1.0,0.6984790878188486,0.8747119122384228,0.27349849432549134,0.31472001791148085,0.2755671622619206,0.2050266002541972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05195426002507744,0.12354805098172326,0.0,0.0,0.06477258987109095,0.18418684786100617,0.0,0.0,0.0,0.19761458622130235,0.1674536776940436,0.0,0.2658112145333676,0.013898631501192948,0.0,0.0,0.1830943533086728,0.1687454527554742,0.08974473843941685,0.09184061653616715,0.12428123757833166,0.18219811150387383,0.025403110881716054,0.2168196205856807,0.10726738010527628,0.35247788127160745,0.29229559802383004,0.0384370650927252,0.18853628925657864,0.06351579910386024,0.17026319119523112,0.0,0.0,0.9191674575081048,0.8767634397685857,1.0,0.8776173439316861,0.990615399341512,0.0,0.0,0.0,0.6982803675562986,0.6960383488903152,0.10750076782451784,0.12944683713683386,0.11514173550787912,0.0,0.0,0.09689557152234074,0.1762037294095023,0.25887158108774644,0.11612554874784399,0.10696430043803815,0.18896454007003718,0.07590353531257461,0.10168416433424803,0.0,0.0,0.2505707460261972,0.1754501677530165,0.0,0.2429205194701823,0.12662375186677108,0.10019270783586176,0.0
brightness_avg,0.49901989179311557,0.31622830822355097,0.0,0.0,0.0,0.7122785443122719,0.7831775208844527,0.7525930332482171,0.7487873529450993,0.739674961986912,0.7950269804460165,0.7431234232248319,0.7429397046889542,0.8578951107500077,0.7698027856839973,0.7598145402206495,0.810690981782938,0.6881345504353114,0.7761268114493329,0.739518670087104,0.7272935207200011,0.860220269725474,0.7501479329503237,0.8317082155772881,0.8500064230647331,0.7581461575307646,0.7268695086155618,0.8918018708072317,0.767186687303273,0.6984790878188486,1.0,0.7562049720996211,0.13425238269456202,0.2720344170087982,0.16715619058004463,0.1053015945086852,0.16853562334408279,0.08019950712553346,0.0,0.1668154991592544,0.0,0.14631789109349985,0.043285746281643105,0.0,0.07419444039854879,0.0501398393378207,0.0,0.0,0.08891761498670593,0.0,0.0,0.04979540114230935,0.14043809420111714,0.06634938484139484,0.07851734651232822,0.06637782787509149,0.09307627015041842,0.0,0.0,0.0,0.0,0.0,0.12303166355253463,0.0,0.10163438428070799,0.07265403309087187,0.0,0.0,0.13198981648951666,0.09179238796647725,0.0,0.0,0.159203836017919,0.11485658751907615,0.0,0.0,0.7396390222738808,0.8578937077178541,0.6983586337821888,0.8602204551897911,0.6880260957971355,0.0,0.0,0.0,1.0,1.0,0.0,0.07848445546252168,0.0,0.0840061068311918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02032959052960188,0.0,0.0,0.16485411474264863,0.06490640536712855,0.0,0.2673647080494798,0.0,0.0,0.0
dark_pixel_ratio,0.8717898061374396,0.2935865714967987,0.0,0.0,0.0,0.7117376998687676,0.7005379671603111,0.7361381669485059,0.7691074574042968,0.769955516209776,0.7285894698770063,0.7411104211650688,0.7938232729913275,0.7437492197334062,0.7491644098708267,0.663541695556635,0.7396966593439832,0.8500453593696229,0.7026545360016466,0.7311912273512149,0.7482267841929503,0.689897453565322,0.7193571062631621,0.7500703467510093,0.7720105990317184,0.6881320113373572,0.8360266952219666,0.7108431090016,0.7082246918116358,0.8747119122384228,0.7562049720996211,1.0,0.1900759743269035,0.0,0.19200221284895366,0.1376101067547594,0.0,0.10051834936773676,0.0,0.18553763779323637,0.0,0.07576759776428027,0.11100489179379883,0.0,0.10210005169718994,0.10921927299387116,0.0,0.0,0.0,0.0,0.0,0.06687307182235407,0.16498365869102286,0.21747581427359944,0.2194871724922876,0.0,0.16939555287198352,0.09650576655283334,0.0,0.0,0.0,0.07284492466776987,0.09435514380039971,0.0,0.0,0.13760317081208095,0.0,0.0,0.2008764714847369,0.0,0.0,0.12791252448201249,0.14466351081781828,0.16039676477275006,0.08479219446657331,0.07848183520123689,0.7699792432917341,0.7437573857432072,0.8747122303994866,0.6898062119447332,0.850046110372859,0.0,0.0,0.0,0.7561746097703481,0.7555642854002657,0.2554184492176523,0.10649065307400568,0.0,0.0,0.04772268570637149,0.04259204105386618,0.09884071987646109,0.0,0.0,0.0,0.0,0.0,0.07584527030305104,0.0675724894472481,0.07302048377474603,0.10532094420730953,0.0,0.12104716321576368,0.3778987489173691,0.0,0.0,0.0
mean_white,0.3538725911926587,0.14567936264875145,0.35583747518865494,0.34427246081625695,0.6533796391340572,0.3129863117222856,0.4642941481634407,0.36512770110118153,0.41889928791336806,0.4527885080314026,0.3303244706327988,0.3301646512442757,0.3546229498576678,0.2778301178412722,0.34249287979750576,0.40186334160775233,0.4201524615392223,0.2792089533025431,0.40569682342208313,0.20515893805088797,0.30742043636277083,0.33449213491545776,0.40828260568027624,0.26383443275260193,0.2831820021098349,0.306537200537107,0.21378980868664868,0.315615314420927,0.414160399728562,0.27349849432549134,0.13425238269456202,0.1900759743269035,1.0,0.4991697845958146,0.43125836132189904,0.11485429282248898,0.4927769285919141,0.7077892538532256,0.5803741793654956,0.5740606230732201,0.22201089705596455,0.1365437072514561,0.5757795549715315,0.4248796199714791,0.5648570926189953,0.5968591698451982,0.49547323864879245,0.45513862084796264,0.6180431799859512,0.0,0.4317115380862018,0.3917124358336427,0.041554018618646056,0.17040122054603948,0.3455633656588388,0.312718313424521,0.17834953116045252,0.487079546641946,0.41580763489749734,0.0968009530268912,0.6534489000406393,0.2618084193987644,0.4376194930428845,0.3068971932410557,0.3095054710145633,0.2213341198551279,0.29267654474063676,0.23200242413998812,0.28618870688530185,0.279487611045027,0.21654701216040914,0.09104349100374412,0.32370546812189577,0.32200979954102876,0.0,0.0,0.452788757731056,0.27782044072602063,0.2734544030767349,0.3345398714431032,0.279204051564399,0.48722149264574344,0.0,0.06683393750974566,0.13431290349535793,0.1528234389765622,0.2361049236147,0.1632955849213235,0.6437654067075077,0.1595331506026131,0.0,0.5445632814448973,0.6138653955516682,0.0,0.0,0.7073441311544075,0.2188075785519862,0.16196047150696433,0.0,0.0,0.0,0.958144630347018,0.42497905138931047,0.5408401791105308,0.34158958313688437,0.4992774022527212,0.5118904297327175,0.33734171040414423
mean_black,0.32133856849818304,0.17423384783103685,0.32453681819789193,0.23713625282328749,0.6181897745725866,0.2901978285757235,0.21109103568811027,0.296793481292259,0.30023042184308224,0.2747330557515156,0.2781135565532066,0.29952608559831484,0.2608789400564041,0.46766137474407293,0.24805289145535808,0.14697499319015375,0.299990448094521,0.29461635138589537,0.28036726839844517,0.3433242976445635,0.2726919655831938,0.42149826769683296,0.35354970527615803,0.4720618383109519,0.397972074528803,0.19979036447617649,0.22256254222759217,0.3678020702667386,0.2606996204083709,0.31472001791148085,0.2720344170087982,0.0,0.4991697845958146,1.0,0.6194973160965789,0.2296980565932689,0.4454709195249301,0.2611881318375408,0.4872607337466611,0.4147892331490746,0.12810655693343978,0.17903770970347668,0.42294502761049146,0.6265233536767469,0.37625789120184605,0.3706654767483354,0.6390770704329969,0.40850606527726696,0.4113274744633905,0.0,0.2640272045868781,0.2931134557131891,0.16139917535111806,0.0,0.2143740563050299,0.11738882238364588,0.1863365229925763,0.4851138433001018,0.31324403785982263,0.26490478898749276,0.6182900561389568,0.21984194401840737,0.24524210333729457,0.16750500905848842,0.24363008472004505,0.12068975283666236,0.19094258876184042,0.16308558265030576,0.14177000973160847,0.5601414864790841,0.0,0.04823342106212534,0.2683381293680412,0.3006941876712354,0.0,0.0,0.27466681784283736,0.46766131824082885,0.3147018125175671,0.421498591393027,0.2946148967888708,0.3814047083234577,0.0,0.19614616949997635,0.2720344961157068,0.29400766577443305,0.21925490193857183,0.3338367266295434,0.3969768996812166,0.4598101253412057,0.0,0.13504278399129943,0.1696721546540678,0.0,0.0,0.1483742743933508,0.17158343113600097,0.3599931364038248,0.0,0.0,0.06891722559479478,0.4846549422403139,0.3788870646645035,0.3476399464580437,0.2887778388505446,0.3999778106554418,0.4114906310438896,0.4827031998941065
mean_hispanic,0.33859669555349753,0.18287818811611306,0.3382754611225176,0.28887649742751126,0.6882634370761845,0.25733105891060504,0.21813666310683708,0.21143855666622308,0.17569954985941927,0.24902126855256274,0.3282734792327075,0.23878383256196664,0.2849198775332376,0.37048177730159443,0.27990639759592045,0.26574466412553444,0.27866985833419045,0.25902182507830185,0.2850915843898977,0.20898643109215279,0.24075040339341883,0.3650973139704956,0.27951290240852084,0.4029146276202672,0.43881365208653206,0.15648157698968693,0.13897834918337007,0.39345231502067707,0.1722183737218463,0.2755671622619206,0.16715619058004463,0.19200221284895366,0.43125836132189904,0.6194973160965789,1.0,0.0,0.35460498079787595,0.20290759247863166,0.4806465099556807,0.459479372517523,0.13053763490537654,0.0,0.4498233503860426,0.6203373625554368,0.4559919844187481,0.4833881343396714,0.6053073002926198,0.29090246037851286,0.5126750173916883,0.11943080761009511,0.37263077042207526,0.15606133288125548,0.11063206564735945,0.1691595873581149,0.16686496252479485,0.09238009061247139,0.3083541496836587,0.36299257050575734,0.3044623011706024,0.19962712336581442,0.6882913611294001,0.25284095171597104,0.22816619267034613,0.24934560581059928,0.24148010021998065,0.18536612799246246,0.23890176174360922,0.2123982734042009,0.038080764705891196,0.3277500820057964,0.0,0.0,0.21177732148103298,0.05361977179396011,0.0,0.14330446738909589,0.24914214920084377,0.3704819228188732,0.27555714426805905,0.36509816007121476,0.2589678588726473,0.37562055551188916,0.06724368591949027,0.24819793067031096,0.16715627992116358,0.17841877893083616,0.25677883443256644,0.16479961886429742,0.27684894252571396,0.259098707908016,0.0,0.25747930532673047,0.26523781149875075,0.0,0.0,0.16751066864492717,0.1721706880745808,0.1489086865034731,0.02973185004670207,0.0,0.10642150396632849,0.4087261122267795,0.38352282897625567,0.4046470088524871,0.12055818062911353,0.3975214651638726,0.4222974342534204,0.47837308486006164
mean_amer_indian,0.1509251016917378,0.0,0.0,0.0,0.17546213854872686,0.2317043024986698,0.23404847605066675,0.1821353537429976,0.06038660865123854,0.09853173060034684,0.0,0.0,0.32903595484632814,0.08439606625245206,0.20659456169999865,0.0,0.19866256398408685,0.12219155244335414,0.22819374234391754,0.26876463092369623,0.09524903194768138,0.07634665492941274,0.0,0.24289101965354054,0.1357811793952049,0.0,0.18708943479166795,0.11478735322218205,0.12109262664201015,0.2050266002541972,0.1053015945086852,0.1376101067547594,0.11485429282248898,0.2296980565932689,0.0,1.0,0.0,0.0,0.0,0.19921622216011542,0.0,0.0,0.0,0.0,0.1642454844547785,0.0,0.3129508362471286,0.0,0.1475746248576247,0.0,0.28984227333447027,0.0,0.0,0.0,0.1684266096076591,0.0,0.0,0.06615374707274672,0.0,0.15562949014508912,0.17546213518880732,0.05343236813789244,0.0,0.0,0.1078933174238092,0.0,0.0,0.0,0.19559940851823646,0.3492098133269138,0.0,0.0,0.0,0.0,0.0,0.0,0.09853192746984756,0.0843960830758708,0.20502652899418533,0.07634663961646312,0.12219130095005844,0.0,0.0,0.0,0.10530171216656395,0.10941072994766515,0.18424394467445862,0.22548050563000754,0.0,0.1121985270237892,0.0,0.0,0.0,0.0,0.0,0.04870237513841095,0.29987790209650383,0.18821872725813804,0.0,0.0,0.05827720331416829,0.1658004367667415,0.0,0.0,0.0,0.07299649195853362,0.0,0.0
mean_asian,0.4874835835943756,0.0,0.4380197974624531,0.26365507694931883,0.6949744785768095,0.1287406871502231,0.16969104224460244,0.14763316953143155,0.14922549948384753,0.0,0.0,0.1273553229635511,0.12992818041523077,0.17954359660029504,0.0752436421288734,0.10630765411010543,0.18358991114297493,0.11841394034316291,0.18338308154916297,0.0,0.12640831942301314,0.15128164481443854,0.21750660124289004,0.13993614173178884,0.24186620006281828,0.1459417945815614,0.24136124297219935,0.13549835895227838,0.0,0.0,0.16853562334408279,0.0,0.4927769285919141,0.4454709195249301,0.35460498079787595,0.0,1.0,0.5570023699557061,0.30039963535156033,0.6708860334626411,0.20766773188289211,0.1234638600041516,0.2628035845651959,0.4939165817444826,0.340143924584639,0.43272249596160495,0.5423125263951212,0.3515502012804454,0.3888514262727886,0.0,0.6799232219181405,0.3624376379147489,0.28100359920961043,0.0,0.4017287337297995,0.0,0.0,0.4466124671996679,0.4948903115496533,0.4480168278577148,0.6949750991571998,0.0,0.2110200327524697,0.11899984894328924,0.28208481134397684,0.09868671903628225,0.103751678423166,0.13909542960847657,0.3650886888077624,0.20064872522458607,0.0,0.042528473878742264,0.3852422175971271,0.4860058372453256,0.0,0.18034811309048024,0.0,0.17955585565960666,0.0,0.15128192048652422,0.11841401121063508,0.3786011840815905,0.09397869608074416,0.24424118052699076,0.16855443577765372,0.16362052315666195,0.49763172455094346,0.31034828705163897,0.3162066257940378,0.1534751080716354,0.0,0.1326757147493288,0.15717260241335937,0.0,0.0,0.2484053761693282,0.06890494456548885,0.2971379651481125,0.022920186621047837,0.0,0.0,0.407228323676275,0.2923281925415071,0.4915937755365562,0.3625245417742097,0.4749737575931015,0.5073612179016074,0.36080443713434074
pct_age_18_24,0.008993723660992404,0.0,0.16376595332273566,0.27903247436454187,0.4749590220304397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02419559980180479,0.0,0.0,0.13837237071583428,0.0,0.0,0.09053684606275103,0.1959178344464101,0.11767208086139312,0.17976016168945702,0.0,0.0,0.0,0.0,0.0,0.08019950712553346,0.10051834936773676,0.7077892538532256,0.2611881318375408,0.20290759247863166,0.0,0.5570023699557061,1.0,0.3783439980154848,0.5877163487357528,0.20140101856358522,0.0,0.37617276653957576,0.5306272639041252,0.31629654248298805,0.41814066811532624,0.4167068713172187,0.7580803785929972,0.1619888790954256,0.0,0.6435588025199529,0.08640942748910081,0.11853268165866082,0.19385997690008613,0.1764157513551631,0.12205269863768507,0.10990367380809592,0.5730177484521352,0.2671183074583481,0.20986105859979712,0.4749505945114002,0.1403631878146393,0.35147137661707606,0.19569968783583255,0.2939438065460453,0.0,0.1348292447279712,0.0,0.14870025876299278,0.0,0.0,0.037908232494221816,0.257524121453751,0.5493711351090291,0.0,0.0,0.0,0.0,0.0,0.0905508159210385,0.0,0.15986317208105752,0.14312939221172305,0.11087125757832568,0.08022165306256163,0.07294934874787654,0.11955069578531866,0.0793439604502742,0.5636399283867177,0.0,0.0,0.29938424603002833,0.438662482757484,0.0,0.0,0.7310880476457452,0.0,0.0,0.0,0.0,0.0,0.38373944220072687,0.3655991473370942,0.8810109654997759,0.0,0.6974969121078507,0.7832248751856583,0.2742946248353386
pct_age_25_44,0.03750371526696088,0.30448005751098056,0.3975275720411293,0.42033698738702424,0.6357773122465883,0.2250058594487297,0.0,0.23183491542024687,0.0,0.0,0.0,0.0,0.0,0.0,0.2083403901838031,0.22465697679700306,0.13552885877143842,0.0,0.0,0.0,0.24881094861595374,0.0,0.12124450066237549,0.0800062083831425,0.0,0.09671656233126606,0.12802703016156355,0.0,0.2746765519459627,0.0,0.0,0.0,0.5803741793654956,0.4872607337466611,0.4806465099556807,0.0,0.30039963535156033,0.3783439980154848,1.0,0.5824333281713796,0.30937533641483383,0.0,0.7650719947417021,0.5566914460979054,0.6430657042048576,0.6428299326860478,0.5409050409312387,0.545306958708609,0.6781865036450172,0.17902786325120854,0.2993071426399363,0.40898959704825677,0.30798508331048635,0.14769216281554212,0.11222340259124046,0.1444481363427073,0.40072256018668134,0.41385166823887437,0.393632308047211,0.22414164782477755,0.6357438158637156,0.18666333433444834,0.3487762447036835,0.2222531613990613,0.4193965194374989,0.44302914548129324,0.4141227601764528,0.42986953648100756,0.15116402678620947,0.0,0.2992898231899133,0.16850020480478695,0.3192502116349219,0.38286086579303713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5845109556087156,0.3111568503248937,0.3077356779235804,0.0,0.0,0.2767260015228384,0.10539223292685723,0.4886005304198269,0.1736816425248463,0.05218141778108798,0.19087720741888314,0.0,0.0,0.0,0.44852126349418203,0.0,0.08871362397073396,0.0,0.0,0.0,0.5876646586640843,0.6386738994744698,0.2778581211794116,0.23726815223253184,0.6328764062171299,0.5727854523139824,0.416593650976322
pct_age_45_64,0.0,0.07293426584330498,0.49444406891454756,0.3669713475134032,0.8145431679513245,0.11895160781388253,0.0,0.09461954423389482,0.0,0.0,0.18043727970410267,0.0,0.0,0.0,0.13864888118938246,0.06392996034733364,0.10376627771435173,0.0,0.0,0.0,0.07500674330260805,0.0,0.0,0.08291732874492025,0.0,0.0,0.1770804476791324,0.0,0.1698001185253766,0.0,0.1668154991592544,0.18553763779323637,0.5740606230732201,0.4147892331490746,0.459479372517523,0.19921622216011542,0.6708860334626411,0.5877163487357528,0.5824333281713796,1.0,0.15472968546350008,0.0,0.484181854901107,0.5364855434636364,0.38749818307778666,0.551664373342429,0.5436588590696576,0.48440547074672974,0.3685246965472346,0.0,0.7314659298178949,0.2345879718821532,0.30690936098161903,0.2249422756052129,0.3693567432110094,0.34321471804904097,0.4095541023686613,0.41115973637261105,0.5965708655915175,0.43129091875122144,0.8145424245929482,0.11685627311270969,0.29256595109317574,0.5215283371954781,0.30079429190209395,0.26544068745094795,0.25566849361956434,0.2276446840374673,0.0,0.26313311458754746,0.12436863754835639,0.0,0.3050606230198064,0.20460653066182133,0.022985065442830042,0.0,0.0,0.0,0.0,0.0,0.0,0.3863466467328782,0.31462873214533554,0.29889149846605906,0.1667711217700998,0.16522515026383072,0.42188056730801854,0.2718653317762704,0.5130840437658872,0.3190854458531623,0.0,0.42196036991822483,0.34457491297125853,0.0,0.0,0.41808828292234357,0.17277902439927476,0.46821481454880404,0.05750682586958214,0.0,0.0,0.35778137612899075,0.37458492432346424,0.5398302486378436,0.0,0.43526506064770176,0.384934599191851,0.48929048676305115
pct_age_18,0.17164618576940563,0.0,0.2389245120550887,0.18458485554186158,0.3045482916761828,0.0,0.0,0.0,0.08315278458610018,0.0902808572333619,0.06860312910426952,0.22692084494898201,0.0871170919459514,0.0,0.0,0.0,0.1977738222222926,0.0,0.0,0.1430619796586475,0.0437679260296049,0.09391287371543072,0.0,0.0,0.1859238622081653,0.0,0.0,0.09841075991744465,0.0,0.0,0.0,0.0,0.22201089705596455,0.12810655693343978,0.13053763490537654,0.0,0.20766773188289211,0.20140101856358522,0.30937533641483383,0.15472968546350008,1.0,0.0,0.2319559517950821,0.23370880881882958,0.27754649927998765,0.20603171870918274,0.1400544658561879,0.18818404871384184,0.13674561233153024,0.0,0.31626285358650924,0.042485310340017665,0.0,0.0,0.0,0.05896587640983175,0.0,0.2992072981726288,0.13524317702750016,0.0,0.30454848120912453,0.06658841061640622,0.2117935987529377,0.042293973898665134,0.10199134496641565,0.12045116506563416,0.37359782427270405,0.28241635255379643,0.0,0.0,0.05822482955693968,0.04060374367127845,0.0,0.0,0.0886726904709486,0.0,0.09028082187470524,0.0,0.0,0.0939126519410833,0.0,0.24342121904060846,0.0,0.24327665238832796,0.0,0.0,0.22370802675381338,0.0,0.0,0.10816965879938006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2760006271663216,0.13371842689043217,0.24802613057377554,0.0,0.2629278336406514,0.28927805855555044,0.07579437415999807
