,district,CRIME_YEAR,CRIME_MONTH,avg_quantity_crime_in_dist,cameras_in_district,warmth_education_collegeor_above,R_avg_family_size,G_avg_family_size,B_avg_family_size,warmth_family_size,R_avg_home_value,G_avg_home_value,B_avg_home_value,warmth_home_value,R_avg_race_black,G_avg_race_black,B_avg_race_black,warmth_race_black,R_avg_race_white,G_avg_race_white,B_avg_race_white,warmth_race_white,brightness_avg,dark_pixel_ratio,mean_white,mean_black,mean_hispanic,mean_amer_indian,mean_asian,pct_age_18_24,pct_age_25_44,pct_age_45_64,pct_age_18,pct_age_65_plus,mean_M,mean_F,mean_U,pct_petit_larceny,pct_harrassment_2,pct_assault_3_related_offenses,pct_grand_larceny,pct_vehicle_and_traffic_laws,pct_felony_assault,pct_miscellaneous_penal_law,pct_dangerous_drugs,pct_other_offenses_related_to_theft,pct_grand_larceny_of_motor_vehicle,pct_robbery,pct_burglary,pct_sex_crimes,avg_quantity_crime_in_dist_lag1,avg_quantity_crime_in_dist_lag2,avg_quantity_crime_in_dist_lag0,pct_change_between_crime_months,mean_M_lag1,mean_F_lag1,mean_U_lag1,mean_M_diff,mean_F_diff,mean_U_diff,mean_white_lag2,mean_black_lag2,pct_age_18_24_lag1,pct_age_18_24_lag2,pct_age_45_64_lag1,pct_age_45_64_lag2,pct_age_18_lag1,pct_age_18_lag2,warmth_education_collegeor_above_lag1,warmth_family_size_lag1,warmth_race_white_lag1,warmth_home_value_lag1,avg_quantity_crime_in_dist_increased,mean_M_increased,mean_F_increased,pct_petit_larceny_lag1,pct_petit_larceny_lag2,pct_grand_larceny_lag1,pct_grand_larceny_lag2,pct_burglary_lag2,pct_sex_crimes_lag1,pct_sex_crimes_lag2,pct_assault_3_related_offenses_lag1,pct_assault_3_related_offenses_lag2,pct_felony_assault_lag1,pct_felony_assault_lag2,white_crime_ratio,male_female_ratio,youth_crime_ratio,crime_decline
pct_age_18_24,0.07683224748664878,0.0,0.4383792233959242,0.6474476478444385,0.12370322942597851,0.15726028363309313,0.0,0.0,0.14962409809608376,0.20436093388923512,0.1999005571282113,0.0,0.0,0.1516355316207571,0.2531707648181869,0.10104624904232282,0.0,0.1109043122979383,0.13418824630500467,0.0,0.06643234456445919,0.15213929627418477,0.10407457173239552,0.09075341479879372,0.6994799112906912,0.6278912316052556,0.6505582302808336,0.7078641270371765,0.7293810582267892,1.0,0.6851834792908522,0.7911470187151924,0.6422524250453184,0.7496878149958068,0.6386554541220051,0.5772287821543577,0.6434991927191865,0.5430418674979053,0.6312251818954566,0.7331588409684475,0.7614365070432912,0.932102688777491,0.6632542952411299,0.6037157492604025,0.5716928842572707,0.7092145940018817,0.5931173329789121,0.6418662064664454,0.6319499774028146,0.6834243577887306,0.6230596725717812,0.5575488965079901,0.6474239936599748,0.5939434042034315,0.5464367468986916,0.5702570481220746,0.572957896984572,0.48313874299094683,0.4251851968383141,0.2756018849062506,0.6384261971825133,0.5821251114243869,0.7309559913933642,0.4840109998252757,0.6993846448368038,0.6587961045410873,0.5332665394680637,0.3810494975250723,0.1572601987924664,0.2043609337278737,0.15209337466563888,0.15162445828449223,0.42511964990922907,0.3292995984154755,0.4835307726928361,0.49428624628949697,0.46032577552289666,0.6793429403890663,0.4809919724214786,0.4201011547569597,0.6252096531918884,0.5715973166809195,0.5378950704020559,0.46383672091279304,0.5377000322116945,0.4319092409324031,0.2141318556513696,0.5803092585203807,0.7126360219393099,0.5808333395517723
pct_age_25_44,0.0753834585597323,0.16843071062345044,0.4551986127591598,0.6891113693396428,0.08170689733721952,0.0,0.0,0.04239884625863654,0.0,0.0,0.0,0.11733291608001353,0.028058446007696237,0.05001960896777931,0.049511548627005623,0.0,0.0,0.0,0.07981748426013065,0.0,0.13685328137837946,0.0,0.05066091265004842,0.0,0.6699723959287447,0.6779187881958283,0.6934565273864728,0.5457234164644623,0.5998764537775245,0.6851834792908522,1.0,0.7304097065495908,0.4466314096357913,0.5723436255783644,0.7823766751393154,0.6117532958412026,0.7197291785976353,0.5859871633165809,0.6014364586946762,0.5452049577784934,0.7311777313655047,0.5819661962261435,0.48466394429804055,0.4680906448874379,0.4789072799338988,0.5769103866922012,0.48882476138190756,0.44046168851754675,0.5065050704162244,0.653418549620912,0.5963555605981476,0.5216523626648577,0.6890533925734961,0.6269365800027348,0.5935638635899908,0.45543566224208026,0.6053674742683955,0.5831738092734917,0.5374420401720025,0.5445890176358873,0.46758049825870807,0.47920592259487377,0.5477963698953608,0.3153865459504764,0.6020832771929882,0.5410217012404793,0.3840687400669105,0.2394228727257764,0.0,0.0,0.0,0.04999815891308262,0.7142950358021436,0.38258215866022643,0.527040520534485,0.4691895986837242,0.40337626717427083,0.5997056010125468,0.40988140437615234,0.27531003725959574,0.528736756506893,0.44774115603738035,0.37877798101316573,0.3225957962388282,0.3953294975993626,0.2830726026807964,0.6078530524362262,0.7393928319294855,0.3758411199432509,0.40001058942603984
pct_age_45_64,0.0817677315462316,0.0,0.4772737131952516,0.6746280226550263,0.12615372153093807,0.09712231111009291,0.0929489072245699,0.04894050967869178,0.0,0.0,0.06700352886036297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12867123759759908,0.10265042090424449,0.0,0.0,0.022710230841251178,0.6767569411148114,0.65552225593899,0.6851400002728026,0.6170216057682972,0.6752480738062636,0.7911470187151924,0.7304097065495908,1.0,0.5663425962120758,0.6818844233673569,0.6555320970350169,0.609948444458463,0.6610296390121262,0.5437062240699857,0.6586477101206928,0.6018358782847867,0.724786386162282,0.7360392290628923,0.5891992631014997,0.5711152718637541,0.5548296104376456,0.648285018138135,0.5544375239094362,0.5301422564399051,0.5596657710572686,0.6424066745915818,0.6251319041074307,0.5599785116208496,0.6745634646793522,0.634034076212417,0.5957833083733354,0.5411692475745085,0.6135309903000612,0.5231780754630035,0.4436115615524041,0.4766537282083984,0.5751184904740887,0.6063826374970623,0.670250589524789,0.41180428120411955,0.6930731943068402,0.6006664457479846,0.4855419983286021,0.3777611609146073,0.09712235796077597,0.0,0.0,0.0,0.5073463928107446,0.3383213572554044,0.4868877553382107,0.5155838181336335,0.4766795564989957,0.6498761076860535,0.4755342902608409,0.39491109606495134,0.5968050195581868,0.5654547170891019,0.4995500939154149,0.40924327847429165,0.4856935412079918,0.34297870026938154,0.4545410787649977,0.6365953138194991,0.37870814415280446,0.5005930650822946
pct_age_18,0.18035052527552747,0.0,0.321508248415885,0.6129551237332157,0.09108726962575357,0.08084836471630633,0.0,0.07053992518205922,0.0729991763105024,0.0,0.0,0.0,0.023982396232472544,0.10381454644309164,0.0,0.0,0.15567404726290354,0.0,0.0,0.026018599656188322,0.0,0.07693418032175782,0.0,0.15063494718457693,0.5652634003519666,0.5132837966816833,0.49818868530093063,0.6045562577132214,0.5688968692243541,0.6422524250453184,0.4466314096357913,0.5663425962120758,1.0,0.6639679321823787,0.38167845883423035,0.7244256620923907,0.49503649891157586,0.6451548158923179,0.7043419998548103,0.7058271838148391,0.5998581258872969,0.8940660344804913,0.7782022025883167,0.7554324197323725,0.7312940329127398,0.5748830864409628,0.7582523251543771,0.6264428633412392,0.600019539531517,0.5542056344203214,0.5992762823603736,0.5598800213729743,0.6128902749173526,0.3670436976849138,0.4133142668284401,0.7111378436978133,0.46249362616087036,0.31710771666406634,0.30220683010012367,0.23758285021326783,0.48665991724260665,0.5397362711521596,0.6418919214854161,0.6730564464283428,0.5888072735600993,0.5950720717200124,0.6233849660833675,0.4680464205238396,0.08083658192525815,0.0,0.07692164197280096,0.10382411792126234,0.24961597872590346,0.20537881242067027,0.34556164144587104,0.6099261881979559,0.6683609933817428,0.5444258291540429,0.6814426036266437,0.47266420469622766,0.5022880895303053,0.5147872192465105,0.719797850203662,0.7227036805838183,0.5635974504066404,0.5030902444639914,0.08426268153690068,0.3997582544595592,0.26058547268334536,0.7663783133852456
pct_age_65_plus,0.07163828705105625,0.0,0.43861693871323854,0.587409361621991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09069890974704042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09110095974113042,0.0,0.696763241114499,0.6424986213228967,0.6086646388948957,0.8054066526529946,0.744094876618579,0.7496878149958068,0.5723436255783644,0.6818844233673569,0.6639679321823787,1.0,0.4793306462294662,0.48876207053654347,0.610418564640735,0.543136525095076,0.5143736816082922,0.5735955691194374,0.723885930520974,0.7650004198831536,0.6046361377579038,0.6424159211374075,0.650057819418637,0.7902497345976593,0.6434607249640416,0.7096243211146126,0.6180373616173181,0.6301619222265038,0.6279062839949098,0.5699787635697842,0.5874852138608724,0.4090551575603545,0.4523724913338415,0.5511652557398782,0.5542470902463397,0.415265784289447,0.26767059924386816,0.23570791817724043,0.6176016471523514,0.6229666409826677,0.7615166712482159,0.5881470119869788,0.7220949658993551,0.7174534330618517,0.6406766905242091,0.5275517195410767,0.0,0.0,0.0,0.0,0.2133602299177232,0.30719592529371964,0.3905226412126428,0.5211080527909103,0.5293948555271839,0.6980410651715765,0.4516308902722907,0.5027307988792016,0.6378998471754939,0.6433127092652582,0.6079911904128867,0.6309804437444163,0.6179230587326892,0.564479992947605,0.2557293130134153,0.5076329375123776,0.0,0.6946363452276242
mean_M,0.0,0.28388606219856805,0.42260364856608434,0.7112008743153531,0.1762771089731633,0.0,0.0,0.0,0.0,0.0,0.02161229372017215,0.1281574754314057,0.0,0.04810195446114363,0.0,0.1602362345747246,0.03963742314292276,0.0,0.0,0.0,0.0,0.0,0.06610128747850733,0.127187520888431,0.6138215396327604,0.6220931722775107,0.6560894832401203,0.44541969742274923,0.5361457128336525,0.6386554541220051,0.7823766751393154,0.6555320970350169,0.38167845883423035,0.4793306462294662,1.0,0.5178971890022062,0.7915427473408239,0.5260771425446887,0.5372951715965958,0.4667707500859334,0.7405552324751912,0.5301266204916806,0.3911984396995433,0.3885585484704754,0.3942288767240546,0.5123523227578463,0.4002857383814473,0.37398648803664997,0.35827337331678616,0.6663487342554174,0.5444226490945514,0.47955134831934954,0.711170338149428,0.6431392793458829,0.5510074473491031,0.381908908259857,0.5450791377981113,0.8195025444959566,0.5579358108550722,0.6443323699332739,0.4060176309130251,0.450608875157922,0.4482042235904039,0.2687083908933444,0.5047015615796002,0.45691647268445434,0.3338792112398667,0.22904405054655047,0.0,0.0,0.0,0.048103004193169145,0.7790886756813397,0.7280676015166058,0.553584855182375,0.40485210942174077,0.3995570372147314,0.5339516424877869,0.35043701907255953,0.23296039598156976,0.47594284488718314,0.45671917697232123,0.30368381161621255,0.25677121658262264,0.3252386670026192,0.2377724825746845,0.606217161369389,0.9150950477070791,0.35245162504167116,0.3363245117910018
mean_F,0.11911687204604286,0.14260318156746699,0.31340584546505945,0.6910033727116088,0.036063921433833294,0.0,0.0,0.06911008482088285,0.0,0.045830428177380526,0.0,0.0767856357526056,0.0,0.08462884871374607,0.08913243842252942,0.0,0.0,0.11421864788612826,0.10952537192781807,0.07423902007885946,0.0,0.060895555946830604,0.0,0.06083290432622868,0.5718623819852047,0.5831220985097467,0.5263979567493642,0.4337067374358728,0.5478333645310585,0.5772287821543577,0.6117532958412026,0.609948444458463,0.7244256620923907,0.48876207053654347,0.5178971890022062,1.0,0.5725306574947088,0.706279981348065,0.8155916528080623,0.7485015347920365,0.5843862309189135,0.7809088508457859,0.6947155579385067,0.6897139641806515,0.5919949730870031,0.499431180508116,0.6597146579015123,0.5041900055275177,0.5359228783744299,0.545347022648467,0.5849016200521103,0.5140394444693549,0.6911044466230105,0.4412839840939508,0.44507614177011506,0.6766258192307376,0.4454634091555368,0.41572397499162395,0.7327135836915476,0.36935464092816067,0.4210783641947742,0.45906217463393767,0.48200428845483567,0.5078992341461843,0.5414219764819106,0.43860900333124797,0.44357799699813544,0.2963274180177516,0.0,0.04582532712561658,0.06089979368930932,0.08461398977813105,0.46155205472039,0.24799375032858895,0.802466593656548,0.6273022397936369,0.6114027403682621,0.5144744284034937,0.5697314133834313,0.32844607858018265,0.46098606228254935,0.37998609120804433,0.6026914201531884,0.5032998956963924,0.4641978834403879,0.3384010332540988,0.4301543408551454,0.6839639777892499,0.5201833196685022,0.6279582716284733
mean_U,0.05901897721723785,0.18342552336204168,0.33082079922688373,0.6792113539456508,0.17768536198788804,0.0,0.23761375803770435,0.08724188286186646,0.13647658702326865,0.21563594191465685,0.17954051357702933,0.14267214737835474,0.0,0.16824332824399266,0.2018126095945499,0.2274944084720377,0.05421054102256595,0.07143996683893344,0.13556737905714605,0.1535907516442032,0.1352608792816455,0.16742694717275192,0.01731260138080526,0.08633071673357721,0.7113539528814736,0.658658900010553,0.7169275266885683,0.6111982743614692,0.6315733202413389,0.6434991927191865,0.7197291785976353,0.6610296390121262,0.49503649891157586,0.610418564640735,0.7915427473408239,0.5725306574947088,1.0,0.5664835045897414,0.5339135245216093,0.5021151973879375,0.7541330949869542,0.6194419382960727,0.46103096485453726,0.47442431985063527,0.45988159263361195,0.5848193977977191,0.5009721429993348,0.4912547157776704,0.47720267861501686,0.6224234558492797,0.5818667711741909,0.524657978547232,0.6790975598264025,0.5739648097969131,0.562792285163233,0.5060478785900813,0.635547441356701,0.6247421945640456,0.5241619790572828,0.8388608820160653,0.4908274369184473,0.5469454246531553,0.6216287999375527,0.36910643503366836,0.6351247055516199,0.5867125621916885,0.4461107736538081,0.3207196901900699,0.0,0.21563573904188632,0.1674688997470932,0.16826489566328046,0.6787996408130103,0.48868689816744054,0.5289817279759034,0.4588226319344486,0.42415128178748474,0.6148112368019049,0.4450225892170618,0.3408072065959069,0.5835164043235428,0.5647427830761353,0.40867617960190716,0.40382905494551824,0.47965140360744674,0.39917942525620914,0.5384092019293188,0.768305826350284,0.312083477006825,0.45373339179282224
pct_petit_larceny,0.0583404653985194,0.24716194586888637,0.3073907884330278,0.6481291337826336,0.13353158077441094,0.09947563920749254,0.018501075390307414,0.08784927598395977,0.12216307772502329,0.03959815069705587,0.11479104206759426,0.0,0.06116872774413991,0.022871224157218942,0.07873531181436494,0.09760811079198224,0.15299264877229768,0.0,0.0978415461152812,0.06761142799204985,0.10771838418951275,0.020527186240505414,0.029431252701895835,0.07379244473858021,0.5863316697991772,0.5096500884091006,0.540536574483839,0.48347682790182633,0.5406100946095956,0.5430418674979053,0.5859871633165809,0.5437062240699857,0.6451548158923179,0.543136525095076,0.5260771425446887,0.706279981348065,0.5664835045897414,1.0,0.7158468455327143,0.6656543337410894,0.6012533329395681,0.7634326155764295,0.6725955822733474,0.6471561952539784,0.5967823120088682,0.49848619958990537,0.651726328541123,0.4706480510101058,0.5146564781049069,0.49330593961763036,0.5750476175833925,0.4986581163193111,0.6480802284414995,0.4045768134771998,0.4299407872707949,0.6356032708983944,0.4618003551839106,0.3784113482245058,0.362786170881998,0.36950165865909185,0.39853597702948695,0.4253161252293774,0.5514947694836774,0.5212168035096805,0.47593091113135877,0.4206844885062688,0.4644616764135395,0.3466142897138071,0.09949845369760675,0.0396021822943733,0.020523256904910813,0.022872134431512734,0.4904035846422977,0.22038273128619887,0.3806808517532647,0.6620160174343316,0.5844965122419369,0.5016586763648718,0.5517962226502393,0.30031737673535003,0.44100532678591325,0.43958927761664074,0.5902957748384117,0.5898595251049488,0.43388009424057145,0.3435269371615098,0.35824116773562775,0.5166069551379007,0.4852406112158806,0.6723657418332141
pct_harrassment_2,0.05776341713765684,0.09317689743616794,0.3405705822781122,0.6607894385083996,0.06533560534375572,0.07808586106842114,0.0,0.049855002030294776,0.14379722586001537,0.0,0.0,0.04494902926341731,0.07348605985992968,0.0,0.09276412066470482,0.061951167111664256,0.12147459572533839,0.12860517144386927,0.02144156482799082,0.11795706488201035,0.07477608557824778,0.02112640221569848,0.0,0.07166402399709722,0.5549983950696957,0.5229775336646274,0.544225012045011,0.4806705752861637,0.593394313697574,0.6312251818954566,0.6014364586946762,0.6586477101206928,0.7043419998548103,0.5143736816082922,0.5372951715965958,0.8155916528080623,0.5339135245216093,0.7158468455327143,1.0,0.7248127899198066,0.5824492758486155,0.8027256045528044,0.7044711665066189,0.6994570027271482,0.6176573470612761,0.47048074285289726,0.6651171593771977,0.4818435904696468,0.5052580881051415,0.5728161086890241,0.5969409421726927,0.51655709767633,0.6608573035189776,0.44434584784834186,0.4518178224931925,0.6797092311876389,0.4570852668193,0.3691321156424292,0.3961545007586045,0.30804577046853115,0.43726553275015745,0.4154114163037529,0.4860929505909021,0.4858509274631259,0.5286011554759112,0.45882279038691254,0.4477778193266984,0.3228702940205857,0.07807970859772445,0.0,0.021126975847791774,0.0,0.4447726049194307,0.21333994162796938,0.4249467602100547,0.6600344597703265,0.6225640183398393,0.5110517536916288,0.5590933675947932,0.33905922664672195,0.45913139525590235,0.4041107691387188,0.5886043827171107,0.506566708629249,0.4487987578151509,0.3369100647847213,0.4388933769289807,0.49257303374997524,0.5008755903449195,0.5801355797709273
pct_assault_3_related_offenses,0.05135429970699988,0.0,0.3457468517964017,0.6306041620313043,0.0,0.05022700655328052,0.06273900885103802,0.0,0.0,0.0788556430043098,0.042694492353375316,0.09831321024725882,0.0,0.10004778683942109,0.036299909127710576,0.0,0.0,0.029189416887869173,0.09016264013179227,0.0,0.0,0.11536611108471166,0.0,0.0,0.5153880658190646,0.5032765741258584,0.5273200156050256,0.50755678827551,0.5576170958604526,0.7331588409684475,0.5452049577784934,0.6018358782847867,0.7058271838148391,0.5735955691194374,0.4667707500859334,0.7485015347920365,0.5021151973879375,0.6656543337410894,0.7248127899198066,1.0,0.5975909563704669,0.945233066049162,0.8182784875642375,0.7048896887333421,0.7045039317802458,0.5353536475292466,0.6855834600042395,0.5552476385924329,0.5572464794888892,0.566699263189714,0.6094128872431014,0.5430266206874176,0.6305766139364871,0.49666169251322273,0.48775101072329446,0.6748250189144959,0.4616313511853384,0.3448332955765457,0.3109696585372095,0.27548222215266366,0.44772790023706394,0.46458634211106925,0.5236863900623011,0.552710821772713,0.5564452959771825,0.5136528117371548,0.5237142602341548,0.3390018188141109,0.05021788621897879,0.07886246188703652,0.11535830010488185,0.10002160599323791,0.3682192718265687,0.22636487244615175,0.3518461064302456,0.618195269307617,0.6251338661185636,0.5200883407515929,0.6378774431301001,0.35192952506877706,0.48304297544381947,0.49186549015877984,0.6341062489150332,0.5548315978298513,0.5122310172713439,0.4129238078275773,0.3026587432028352,0.4466947612971916,0.30244338367819906,0.6432505632896823
pct_grand_larceny,0.09822751439212715,0.1515035060613058,0.5203782913847083,0.7291119021927123,0.1673226033889933,0.06679950334672623,0.1118806435291405,0.08697443031116685,0.05561453902211334,0.0,0.06900606312005207,0.16758555059232821,0.07058796880177198,0.033837591840089304,0.09091355346183794,0.09473187941521705,0.0539421959313596,0.0,0.11571990482843957,0.15566787276945313,0.0,0.043467477699189606,0.0,0.0,0.7378441576909328,0.6900990635187807,0.7024528750865495,0.7187278634466978,0.7149401898252148,0.7614365070432912,0.7311777313655047,0.724786386162282,0.5998581258872969,0.723885930520974,0.7405552324751912,0.5843862309189135,0.7541330949869542,0.6012533329395681,0.5824492758486155,0.5975909563704669,1.0,0.7496807893496868,0.5884086220394891,0.5811571678754394,0.6068777223506392,0.7349546659192563,0.6079234140471179,0.6248423450695888,0.618582553190224,0.6976800695114576,0.6643485790190122,0.6089297307302945,0.7289816231312977,0.6224861825417474,0.5453193143021373,0.5344829794882544,0.5934298156112019,0.5604648244567413,0.4966219342613393,0.5534963420361472,0.6445079444158497,0.5853249510778192,0.7324862576016808,0.47707214171710904,0.6801941534076051,0.6687821242162447,0.569426241412088,0.45116973053810794,0.06679946915438102,0.0,0.04348147514144181,0.0338387093541737,0.719494316675575,0.3612957212962154,0.5224470162669711,0.5100449310688212,0.4802347632041775,0.757874211971697,0.49949800345551326,0.44488204580139007,0.616068436542062,0.601188989084756,0.4956391115095485,0.45815211469642664,0.5517159011366389,0.4847267577886818,0.5691045767765665,0.699904145058304,0.27058473599731225,0.6010878724397938
pct_vehicle_and_traffic_laws,0.0,0.1468245494670081,0.4823404019398154,0.7203869128372737,0.0,0.06938462085682019,0.0,0.0,0.0,0.1749260905869202,0.1741477621991398,0.0,0.0,0.18197814587547206,0.17588809908361142,0.0,0.0,0.0,0.17299821947365973,0.0,0.0,0.18338198917300733,0.0,0.0,0.6367393866515692,0.578511575298381,0.5829571852312551,0.7187932215777418,0.6509163685776527,0.932102688777491,0.5819661962261435,0.7360392290628923,0.8940660344804913,0.7650004198831536,0.5301266204916806,0.7809088508457859,0.6194419382960727,0.7634326155764295,0.8027256045528044,0.945233066049162,0.7496807893496868,1.0,0.821265179198158,0.894412752959583,0.8575771544960176,0.7220780517931558,0.8420075204626173,0.7105027766022499,0.6804420713967781,0.6165258804425393,0.7595053665441837,0.6661654926246771,0.7203651250592307,0.4477814627946751,0.4350246118438941,0.8459303633045385,0.5353628144711972,0.4518504187650687,0.3445800418504944,0.29779877748846856,0.5051404094846002,0.5152793995064042,0.7411348679033222,0.7239386917064878,0.6908408404861802,0.6539142139024721,0.6841115916472515,0.44888543459859565,0.06937483248998473,0.17491881799124245,0.18330160285422845,0.18188099334114305,0.09629481543954554,0.14012703363970658,0.18263218583113242,0.6856807324847347,0.6744440571679663,0.6762076298981322,0.6806565607029367,0.330316977943829,0.5979242420939865,0.5574970915086859,0.7933652114474771,0.7042049269559439,0.6618274079536602,0.49350615055924535,0.13875360057003344,0.5311463860413987,0.0,0.8779100154975107
pct_felony_assault,0.08946560655052899,0.0,0.2911634850988325,0.6019451411172132,0.16023384087983697,0.13044969176311896,0.06110632176009516,0.01396541476469925,0.05586709629121167,0.11932737259655664,0.0,0.13691027857328286,0.08681879758709832,0.10963005116095326,0.07135904192975383,0.08476208948455882,0.0,0.08332766257870686,0.0,0.10724219699466768,0.06578029696629102,0.14051347567313777,0.0,0.0,0.552699103084032,0.5033762866681729,0.5248396028234049,0.5756947724174337,0.5794912233519589,0.6632542952411299,0.48466394429804055,0.5891992631014997,0.7782022025883167,0.6046361377579038,0.3911984396995433,0.6947155579385067,0.46103096485453726,0.6725955822733474,0.7044711665066189,0.8182784875642375,0.5884086220394891,0.821265179198158,1.0,0.7391401011312034,0.8013515994647532,0.625488746126904,0.7402766135256984,0.6001806263030349,0.6100502257180107,0.5038200762794331,0.5827845636386456,0.5458901375133329,0.6020306968286239,0.3837620573023753,0.3931793002988612,0.6873016342692589,0.46220313500498567,0.3646977944363438,0.3083061570794051,0.23213533141624298,0.5694388949042487,0.5457194820769224,0.5870217376608496,0.6031114278397396,0.6035194662913413,0.5550315905278673,0.5671904825025744,0.38476403296010103,0.13041831556828526,0.1192757734845342,0.14056345694134154,0.1096043464908523,0.3205666843276191,0.25884854157091425,0.36560812230934814,0.6013457149003152,0.6255570373830679,0.5432536865683723,0.6187591555219067,0.46456890134047196,0.44938601818581375,0.4753315694426485,0.7140660494792367,0.6669411451437711,0.5563880761472139,0.4379939709822197,0.15261767439636983,0.40643582024171765,0.31540958444234807,0.7307832654230978
pct_miscellaneous_penal_law,0.04863847406327859,0.0,0.29336188317266715,0.5939247892477696,0.0,0.0,0.0,0.0,0.0,0.0,0.05999329525276334,0.0,0.0069320624278785764,0.0,0.0,0.0,0.0,0.0,0.06588293269160103,0.0,0.0,0.09492033328410387,0.0,0.0,0.539464753502122,0.5156474343910843,0.47609613886847185,0.6715022878149863,0.5646836990627219,0.6037157492604025,0.4680906448874379,0.5711152718637541,0.7554324197323725,0.6424159211374075,0.3885585484704754,0.6897139641806515,0.47442431985063527,0.6471561952539784,0.6994570027271482,0.7048896887333421,0.5811571678754394,0.894412752959583,0.7391401011312034,1.0,0.7838051907115375,0.6617484029367962,0.7501023303429776,0.6226012138313783,0.5829267752451388,0.46558571105747,0.599421973215107,0.5471167809836589,0.5939982847852392,0.35381741468137246,0.36021979235949064,0.7065178125960908,0.46143400411452296,0.33583691967182533,0.27770011976562514,0.21549872656649144,0.5081537697796066,0.48553379692027343,0.6092952779418334,0.6878644838523894,0.6053075594048605,0.5674415939083928,0.5955997805769986,0.42588668516057643,0.0,0.0,0.09493913918255295,0.0,0.25157750317098626,0.2371606775881065,0.33556756581873687,0.5930371612474336,0.6424118426281868,0.5606588630064183,0.5948232273037316,0.4430524341903826,0.5054277105784138,0.5651134439834515,0.7138263734316544,0.659645629394799,0.5879833812745595,0.4944429934690917,0.127180791106606,0.3993321421289462,0.0,0.7762709197797798
pct_dangerous_drugs,0.11156046687614588,0.0,0.2891071493372408,0.5145546543118231,0.10063298111006688,0.06479694408450173,0.044480168927974996,0.0,0.04080678914532197,0.06674295904581931,0.14344955069459064,0.04594252667650863,0.0,0.048023492362944765,0.0,0.10157374647756238,0.0902383693201327,0.02989965388458391,0.12410767460276585,0.11241810235618298,0.03869337758646784,0.11004193685570869,0.11842198400814366,0.1829545573826649,0.4679808626490278,0.4817339555559828,0.44219657258953493,0.650575594150961,0.5250200593701364,0.5716928842572707,0.4789072799338988,0.5548296104376456,0.7312940329127398,0.650057819418637,0.3942288767240546,0.5919949730870031,0.45988159263361195,0.5967823120088682,0.6176573470612761,0.7045039317802458,0.6068777223506392,0.8575771544960176,0.8013515994647532,0.7838051907115375,1.0,0.7205698818253877,0.7398845943100856,0.6475865925798381,0.5426931083434726,0.46024242853659575,0.5647731658490471,0.5019685175464907,0.5144740732361451,0.28598699325068505,0.32814581758518585,0.6693653044301539,0.4125505864642327,0.2904073610209202,0.18869736518736796,0.17992773748866622,0.47447968773545834,0.5115812791170846,0.6811692534684006,0.750982582630294,0.5718509387950252,0.6075393362261763,0.6041404667136693,0.5597743899522424,0.06479008988677133,0.06676011851327375,0.11005874407409214,0.048025770859074515,0.13266614423904044,0.22908787686158405,0.28980116020315705,0.5438894774511189,0.5601196853707092,0.5454517442402151,0.6184870973206544,0.49296423791439326,0.4425638164732444,0.5109312716059153,0.729145981229662,0.6866909197904797,0.6138241491071456,0.5023652460665488,0.0,0.38403149725933305,0.0,0.7919771326960626
pct_other_offenses_related_to_theft,0.10640093751972989,0.0,0.38258347111815855,0.5320365384373403,0.1404073175164919,0.15614015963147046,0.0,0.17230589478258948,0.0,0.09249512661818822,0.029980165352329145,0.1203059978115528,0.14238714590819898,0.0,0.2055983435964088,0.0,0.0,0.14864232949009784,0.08583851791689959,0.10269171208801142,0.06527331204603613,0.10412399413720998,0.0414521771810173,0.16618148880199438,0.6600423016858628,0.6591675121479764,0.6123054968717828,0.8177074591901993,0.7100120280815142,0.7092145940018817,0.5769103866922012,0.648285018138135,0.5748830864409628,0.7902497345976593,0.5123523227578463,0.499431180508116,0.5848193977977191,0.49848619958990537,0.47048074285289726,0.5353536475292466,0.7349546659192563,0.7220780517931558,0.625488746126904,0.6617484029367962,0.7205698818253877,1.0,0.5841462414037896,0.7019753188121196,0.6287412383683169,0.5566216816225251,0.5789349583926143,0.5367819512888898,0.5319459547652396,0.34588485138941544,0.41511111730066,0.6012577224771858,0.5808857240282921,0.35792805065425415,0.24117649886534168,0.16116502233741833,0.6913186272777541,0.6744402806653342,0.7310666130110496,0.6403107404530861,0.7401169049390397,0.7415743017751759,0.6124337007722895,0.4732267008629982,0.15614021361016636,0.0924951477845724,0.1041142942749218,0.0,0.2104111942030287,0.257455191318594,0.39201271592026593,0.4544950795994333,0.5119587783873237,0.6577889550101337,0.46645217864707017,0.5032677974808135,0.6627550401860771,0.6542014074065934,0.588403141665058,0.5530162471981472,0.5924875713008844,0.5373300873104372,0.0,0.4987218423066136,0.0,0.6790973279226509
